,purchase_make,purchase_model,purchase_vehicle_year,purchase_price_LB,trade_in,vehicle_financing,customer_income,customer_gender,AgeBin,made_in,job_assign,Labels
12805,TOYOTA,TUNDRA,2012,35001.0,0,1,80001 - 100000,F,Thirties,JAPAN,"Transportation, Storage, and Distribution Managers",3
12808,CHEVROLET,SILVERADO 1500,2009,15001.0,0,0,?,F,Forties,UNITED STATES,"Sawing Machine Setters, Operators, and Tenders, Wood",3
12822,DODGE,RAM 1500,2006,10001.0,1,1,40001 - 60000,F,Fifties,UNITED STATES,"Miscellaneous Sales Representatives, Services",3
12829,NISSAN,TITAN,2011,20001.0,1,1,20001 - 40000,F,Fifties,JAPAN,Data Entry and Information Processing Workers,3
12835,TOYOTA,TACOMA,2006,15001.0,1,1,0 - 20000,F,UnderTwenty,JAPAN,Laundry and Dry-Cleaning Workers,3
12837,CHEVROLET,COLORADO,2011,20001.0,0,1,40001 - 60000,F,Twenties,UNITED STATES,"Installation, Maintenance, and Repair Occupations",3
12844,FORD,F150,2008,20001.0,1,1,60001 - 80000,F,Fifties,UNITED STATES,"Arbitrators, Mediators, and Conciliators",3
12852,CHEVROLET,SILVERADO 1500,2013,25001.0,0,1,140001 - 160000,F,Twenties,UNITED STATES,Dentists,3
12858,FORD,F150,2010,20001.0,0,1,80001 - 100000,F,Thirties,UNITED STATES,"Transportation, Storage, and Distribution Managers",3
12872,FORD,RANGER,2004,10001.0,0,0,0 - 20000,F,Forties,UNITED STATES,Athletes and Sports Competitors,3
12876,DODGE,RAM 1500,2003,10001.0,0,1,20001 - 40000,F,Thirties,UNITED STATES,"Farmworkers, Farm, Ranch, and Aquacultural Animals",3
12879,FORD,F150,2012,25001.0,0,1,80001 - 100000,F,Forties,UNITED STATES,Occupational Therapists,3
12884,CHEVROLET,SILVERADO 1500,2012,20001.0,0,1,60001 - 80000,F,Twenties,UNITED STATES,Compliance Officers,3
12885,DODGE,RAM 1500,2011,20001.0,0,0,40001 - 60000,F,Thirties,UNITED STATES,"Telecommunications Equipment Installers and Repairers, Except Line Installers",3
12895,TOYOTA,TACOMA,2011,20001.0,1,0,?,F,Fifties,JAPAN,Tour and Travel Guides,3
12918,GMC,SIERRA 1500,2008,20001.0,1,1,20001 - 40000,F,Fifties,UNITED STATES,Bartenders,3
12921,DODGE,RAM 1500,2013,25001.0,1,1,100001 - 120000,F,Thirties,UNITED STATES,Nurse Practitioners,3
12928,CHEVROLET,AVALANCHE 1500,2010,25001.0,0,1,20001 - 40000,U,Sixties,UNITED STATES,Emergency Medical Technicians and Paramedics,3
12941,CHEVROLET,SILVERADO 1500,2006,5001.0,0,1,40001 - 60000,F,Fifties,UNITED STATES,Healthcare Social Workers,3
12951,NISSAN,FRONTIER,2010,15001.0,1,0,0 - 20000,F,Seventies,JAPAN,Gambling Cage Workers,3
12954,TOYOTA,TACOMA,2006,15001.0,0,1,80001 - 100000,F,Sixties,JAPAN,Power Plant Operators,3
12958,TOYOTA,TACOMA,2003,15001.0,0,1,20001 - 40000,F,Fifties,JAPAN,Sewing Machine Operators,3
12961,FORD,F150,2011,30001.0,1,1,120001 - 140000,F,Fifties,UNITED STATES,Purchasing Managers,3
12970,FORD,F150,2006,15001.0,0,0,20001 - 40000,F,Forties,UNITED STATES,"Forging Machine Setters, Operators, and Tenders, Metal and Plastic",3
12993,CHEVROLET,SILVERADO 1500,2011,20001.0,0,0,80001 - 100000,F,Thirties,UNITED STATES,Industrial-Organizational Psychologists,3
13003,DODGE,RAM 1500,2012,20001.0,1,1,100001 - 120000,F,Fifties,UNITED STATES,Chemical Engineers,3
13017,FORD,F250,2012,25001.0,1,1,60001 - 80000,F,Forties,UNITED STATES,Audiologists,3
13019,FORD,RANGER,2007,5001.0,0,1,20001 - 40000,F,Forties,UNITED STATES,Outdoor Power Equipment and Other Small Engine Mechanics,3
13023,FORD,F150,2007,15001.0,0,1,20001 - 40000,F,Thirties,UNITED STATES,"Home Health and Personal Care Aides; and Nursing Assistants, Orderlies, and Psychiatric Aides",3
13028,FORD,F150,2012,15001.0,1,1,80001 - 100000,F,Forties,UNITED STATES,"Power Plant Operators, Distributors, and Dispatchers",3
13034,FORD,F150,2007,15001.0,0,1,0 - 20000,F,Sixties,UNITED STATES,Sales and Related Occupations,3
13036,FORD,F150,2006,20001.0,0,1,60001 - 80000,F,Thirties,UNITED STATES,Ship and Boat Captains and Operators,3
13049,NISSAN,TITAN,2012,30001.0,1,0,?,F,Twenties,JAPAN,Tax Preparers,3
13051,CHEVROLET,AVALANCHE 1500,2007,25001.0,0,1,0 - 20000,F,Fifties,UNITED STATES,Animal Caretakers,3
13069,NISSAN,FRONTIER,2010,15001.0,0,0,40001 - 60000,F,Fifties,JAPAN,"Carpet, Floor, and Tile Installers and Finishers",3
13082,TOYOTA,TACOMA,2009,20001.0,0,1,20001 - 40000,F,Twenties,JAPAN,Dining Room and Cafeteria Attendants and Bartender Helpers,3
13105,CHEVROLET,SILVERADO 1500,2012,15001.0,0,1,100001 - 120000,F,Thirties,UNITED STATES,Nuclear Power Reactor Operators,3
13106,TOYOTA,TACOMA,2012,20001.0,0,0,?,F,Sixties,JAPAN,"Textile Cutting Machine Setters, Operators, and Tenders",3
13111,NISSAN,FRONTIER,2011,20001.0,0,1,40001 - 60000,F,Fifties,JAPAN,"Cement Masons, Concrete Finishers, and Terrazzo Workers",3
13112,FORD,F150,2005,10001.0,0,0,?,F,Thirties,UNITED STATES,Painting Workers,3
13124,TOYOTA,TACOMA,2008,20001.0,1,1,20001 - 40000,F,Fifties,JAPAN,"Rock Splitters, Quarry",3
13128,TOYOTA,TACOMA,2008,20001.0,0,1,40001 - 60000,F,Thirties,JAPAN,"Therapists, All Other",3
13133,CHEVROLET,SILVERADO 1500,2004,10001.0,0,1,20001 - 40000,F,Twenties,UNITED STATES,Bill and Account Collectors,3
13144,HONDA,RIDGELINE,2007,15001.0,0,1,0 - 20000,F,Forties,JAPAN,"Crematory Operators and Personal Care and Service Workers, All Other",3
13147,CHEVROLET,AVALANCHE 1500,2004,15001.0,0,1,40001 - 60000,F,Thirties,UNITED STATES,"Precision Instrument and Equipment Repairers, All Other",3
13166,DODGE,RAM 1500,2009,20001.0,1,1,20001 - 40000,F,Thirties,UNITED STATES,Foundry Mold and Coremakers,3
13167,NISSAN,FRONTIER,2005,10001.0,1,0,?,F,Fifties,JAPAN,Paperhangers,3
13181,CHEVROLET,AVALANCHE 1500,2009,20001.0,1,1,0 - 20000,F,Sixties,UNITED STATES,"Textile, Apparel, and Furnishings Workers",3
13182,FORD,F150,2010,25001.0,1,1,80001 - 100000,F,Forties,UNITED STATES,Construction Managers,3
13185,DODGE,RAM 1500,2012,20001.0,0,1,40001 - 60000,F,Twenties,UNITED STATES,Tire Builders,3
13198,DODGE,RAM 1500,2009,20001.0,0,1,20001 - 40000,F,Twenties,UNITED STATES,Helpers--Extraction Workers,3
13203,CHEVROLET,COLORADO,2012,20001.0,0,1,40001 - 60000,U,Thirties,UNITED STATES,Parking Enforcement Workers,3
13206,DODGE,RAM 1500,2010,20001.0,0,1,40001 - 60000,F,Fifties,UNITED STATES,Forest and Conservation Technicians,3
13207,FORD,F150,2007,20001.0,0,1,200001+,F,Forties,UNITED STATES,"Physicians, All Other; and Ophthalmologists, Except Pediatric",3
13232,DODGE,RAM 1500,2008,15001.0,1,0,?,F,Forties,UNITED STATES,Gambling and Sports Book Writers and Runners,3
13236,GMC,SIERRA 1500,2008,15001.0,0,1,20001 - 40000,F,Twenties,UNITED STATES,Data Entry Keyers,3
13238,CHEVROLET,AVALANCHE 1500,2012,35001.0,0,1,0 - 20000,F,Forties,UNITED STATES,"Textile, Apparel, and Furnishings Workers, All Other",3
13240,TOYOTA,TACOMA,2013,25001.0,1,1,0 - 20000,F,Thirties,JAPAN,"Hosts and Hostesses, Restaurant, Lounge, and Coffee Shop",3
13241,NISSAN,TITAN,2012,20001.0,0,1,100001 - 120000,F,Forties,JAPAN,Sales Engineers,3
13244,FORD,F150,2008,15001.0,0,0,20001 - 40000,F,Thirties,UNITED STATES,"Crematory Operators and Personal Care and Service Workers, All Other",3
13248,DODGE,RAM 1500,2009,15001.0,0,1,40001 - 60000,F,Fifties,UNITED STATES,"Brickmasons, Blockmasons, and Stonemasons",3
13258,DODGE,DAKOTA,2004,15001.0,0,1,40001 - 60000,F,Fifties,UNITED STATES,Crane and Tower Operators,3
13263,FORD,F150,2005,10001.0,1,1,80001 - 100000,F,Thirties,UNITED STATES,Management Analysts,3
13279,FORD,RANGER,2011,10001.0,0,1,100001 - 120000,F,Sixties,UNITED STATES,Nurse Midwives,3
13281,TOYOTA,TUNDRA,2008,20001.0,0,1,60001 - 80000,F,Thirties,JAPAN,Market Research Analysts and Marketing Specialists,3
13291,DODGE,DAKOTA,2009,15001.0,0,1,40001 - 60000,F,Forties,UNITED STATES,Athletes and Sports Competitors,3
13300,CHEVROLET,SILVERADO 2500,2009,25001.0,1,1,180001 - 200000,F,Forties,UNITED STATES,Chief Executives,3
13302,HONDA,RIDGELINE,2007,20001.0,1,1,40001 - 60000,F,HundredPlus,JAPAN,Athletic Trainers,3
13322,FORD,F150,2012,35001.0,0,1,80001 - 100000,F,Sixties,UNITED STATES,First-Line Supervisors of Law Enforcement Workers,3
13324,TOYOTA,TUNDRA,2007,15001.0,0,0,?,F,Thirties,JAPAN,Urban and Regional Planners,3
13328,CHEVROLET,SILVERADO 2500,2007,20001.0,1,0,20001 - 40000,F,Twenties,UNITED STATES,Upholsterers,3
13343,TOYOTA,TUNDRA,2008,20001.0,0,0,?,F,Forties,JAPAN,Motion Picture Projectionists,3
13359,FORD,F150,2008,15001.0,0,1,40001 - 60000,F,Fifties,UNITED STATES,Postal Service Clerks,3
13372,DODGE,RAM 1500,2012,20001.0,1,1,40001 - 60000,F,Twenties,UNITED STATES,Statistical Assistants,3
13392,FORD,F150,2007,20001.0,1,1,20001 - 40000,F,Twenties,UNITED STATES,"Library Assistants, Clerical",3
13405,DODGE,RAM 1500,2008,10001.0,1,1,20001 - 40000,F,Thirties,UNITED STATES,Merchandise Displayers and Window Trimmers,3
13418,FORD,F150,2012,25001.0,1,1,40001 - 60000,F,Fifties,UNITED STATES,"Vehicle and Mobile Equipment Mechanics, Installers, and Repairers",3
13425,FORD,F150,2005,10001.0,0,1,0 - 20000,F,Fifties,UNITED STATES,"Teaching Assistants, Postsecondary",3
13428,DODGE,RAM 1500,2010,20001.0,1,1,40001 - 60000,F,Thirties,UNITED STATES,"Precision Instrument and Equipment Repairers, All Other",3
13446,CHEVROLET,SILVERADO 1500,2010,20001.0,1,1,40001 - 60000,F,Twenties,UNITED STATES,"Maintenance Workers, Machinery",3
13449,TOYOTA,TUNDRA,2012,20001.0,0,0,?,F,UnderTwenty,JAPAN,Cooks and Food Preparation Workers,3
13450,NISSAN,TITAN,2006,20001.0,0,1,20001 - 40000,F,Twenties,JAPAN,"Textile Knitting and Weaving Machine Setters, Operators, and Tenders",3
13455,DODGE,RAM 1500,2009,25001.0,0,0,?,F,Fifties,UNITED STATES,"Sewers, Hand",3
13456,CHEVROLET,SILVERADO 1500,2006,15001.0,1,1,0 - 20000,F,Twenties,UNITED STATES,Retail Sales Workers,3
13457,GMC,SIERRA 1500,2011,30001.0,1,1,80001 - 100000,F,Forties,UNITED STATES,"Transportation, Storage, and Distribution Managers",3
13464,FORD,F150,2008,10001.0,0,0,?,F,Fifties,UNITED STATES,Political Scientists,3
13470,FORD,F150,2008,20001.0,1,1,120001 - 140000,F,Forties,UNITED STATES,Pharmacists,3
13475,FORD,F150,2006,15001.0,0,1,60001 - 80000,F,Twenties,UNITED STATES,Gambling Managers,3
13477,FORD,RANGER,2011,15001.0,0,0,?,F,Sixties,UNITED STATES,Physical Scientists,3
13494,CHEVROLET,AVALANCHE 1500,2003,15001.0,0,1,20001 - 40000,F,Forties,UNITED STATES,"Passenger Vehicle Drivers, Except Bus Drivers, Transit and Intercity",3
13495,DODGE,RAM 3500,2012,35001.0,1,1,100001 - 120000,F,Thirties,UNITED STATES,Mathematicians,3
13500,CHEVROLET,SILVERADO 1500,2008,10001.0,0,1,40001 - 60000,F,Twenties,UNITED STATES,Traffic Technicians,3
13501,NISSAN,FRONTIER,2012,20001.0,0,1,40001 - 60000,F,Forties,JAPAN,Insurance Claims and Policy Processing Clerks,3
13509,FORD,RANGER,2011,15001.0,1,0,?,F,Fifties,UNITED STATES,Human Resources Specialists,3
13512,CHEVROLET,SILVERADO 1500,2007,10001.0,0,1,20001 - 40000,F,Twenties,UNITED STATES,Semiconductor Processing Technicians,3
13515,FORD,RANGER,2007,10001.0,0,1,0 - 20000,F,Twenties,UNITED STATES,Sewing Machine Operators,3
13519,TOYOTA,TACOMA,2002,10001.0,0,1,20001 - 40000,F,Thirties,JAPAN,Food Preparation Workers,3
13559,CHEVROLET,COLORADO,2004,10001.0,1,1,0 - 20000,F,Sixties,UNITED STATES,Bakers,3
13562,TOYOTA,TUNDRA,2003,10001.0,1,0,?,F,Sixties,JAPAN,"Helpers--Brickmasons, Blockmasons, Stonemasons, and Tile and Marble Setters",3
13566,FORD,F150,2010,15001.0,0,0,?,F,Sixties,UNITED STATES,"Rotary Drill Operators, Oil and Gas",3
13567,CHEVROLET,AVALANCHE 1500,2007,15001.0,0,1,60001 - 80000,F,Twenties,UNITED STATES,Epidemiologists,3
13574,DODGE,RAM 1500,2011,20001.0,1,0,20001 - 40000,F,Forties,UNITED STATES,"Food Preparation and Serving Related Workers, All Other",3
13594,DODGE,RAM 1500,2008,15001.0,1,1,60001 - 80000,F,Thirties,UNITED STATES,Market Research Analysts and Marketing Specialists,3
13597,FORD,F150,2005,15001.0,1,1,20001 - 40000,F,Thirties,UNITED STATES,"Cutting and Slicing Machine Setters, Operators, and Tenders",3
13605,NISSAN,FRONTIER,2013,25001.0,1,0,100001 - 120000,F,Forties,JAPAN,"Psychologists, All Other",3
13611,DODGE,RAM 3500,2012,50001.0,0,1,100001 - 120000,F,Fifties,UNITED STATES,Chemical Engineers,3
13614,DODGE,RAM 1500,2012,20001.0,0,0,0 - 20000,F,Fifties,UNITED STATES,"Educational Instruction and Library Workers, All Other",3
13617,FORD,RANGER,2008,15001.0,0,1,60001 - 80000,F,Forties,UNITED STATES,Editors,3
13649,CHEVROLET,SILVERADO 1500,2009,25001.0,1,1,20001 - 40000,F,Twenties,UNITED STATES,"Meat, Poultry, and Fish Cutters and Trimmers",3
13667,FORD,F150,2012,35001.0,0,1,100001 - 120000,F,Thirties,UNITED STATES,Industrial Production Managers,3
13671,GMC,SIERRA 1500,2009,20001.0,0,1,20001 - 40000,F,Thirties,UNITED STATES,"Grounds Maintenance Workers, All Other",3
13672,FORD,F150,2005,10001.0,1,1,0 - 20000,F,Twenties,UNITED STATES,Broadcast Announcers and Radio Disc Jockeys,3
13677,CHEVROLET,COLORADO,2008,15001.0,0,0,?,U,Thirties,UNITED STATES,Fish and Game Wardens,3
13682,FORD,F150,2009,25001.0,1,1,80001 - 100000,F,Forties,UNITED STATES,Operations Research Analysts,3
13695,FORD,F150,2010,20001.0,0,0,60001 - 80000,F,Forties,UNITED STATES,Construction and Building Inspectors,3
13697,FORD,F150,2007,15001.0,0,0,120001 - 140000,F,Fifties,UNITED STATES,Marketing Managers,3
13701,CHEVROLET,SILVERADO 1500,2011,25001.0,1,0,160001 - 180000,F,Twenties,UNITED STATES,Nurse Anesthetists,3
13703,CHEVROLET,SILVERADO 1500,2010,15001.0,0,0,40001 - 60000,F,Fifties,UNITED STATES,Carpet Installers,3
13706,CHEVROLET,SILVERADO 1500,2009,15001.0,1,1,20001 - 40000,F,Thirties,UNITED STATES,"Graders and Sorters, Agricultural Products",3
13717,FORD,F150,2010,15001.0,0,0,20001 - 40000,F,Thirties,UNITED STATES,"Maintenance and Repair Workers, General",3
13719,FORD,F150,2011,20001.0,0,1,60001 - 80000,F,Twenties,UNITED STATES,Environmental Scientists and Geoscientists,3
13721,CHEVROLET,SILVERADO CLASSIC,2007,10001.0,1,1,20001 - 40000,F,Thirties,UNITED STATES,Building Cleaning and Pest Control Workers,3
13726,DODGE,RAM 1500,2012,25001.0,1,0,?,F,Forties,UNITED STATES,Building Cleaning Workers,3
13734,CHEVROLET,SILVERADO 1500,2011,20001.0,1,1,40001 - 60000,F,Thirties,UNITED STATES,"Rail Yard Engineers, Dinkey Operators, and Hostlers",3
13743,TOYOTA,TUNDRA,2008,20001.0,0,1,60001 - 80000,F,Twenties,JAPAN,Gas Compressor and Gas Pumping Station Operators,3
13751,FORD,F150,2012,30001.0,0,1,20001 - 40000,F,Thirties,UNITED STATES,Shampooers,3
13752,FORD,F350,2006,20001.0,1,1,60001 - 80000,F,Forties,UNITED STATES,Business and Financial Operations Occupations,3
13763,CHEVROLET,SILVERADO 1500,2009,20001.0,1,1,40001 - 60000,F,Fifties,UNITED STATES,Media and Communication Workers,3
13766,TOYOTA,TACOMA,2009,15001.0,0,1,40001 - 60000,F,Forties,JAPAN,Machinists,3
13771,FORD,RANGER,2003,10001.0,0,1,?,F,Fifties,UNITED STATES,Water Transportation Workers,3
13779,DODGE,RAM 1500,2010,15001.0,0,1,80001 - 100000,F,Fifties,UNITED STATES,Architecture and Engineering Occupations,3
13782,FORD,F150,2008,20001.0,0,1,0 - 20000,F,Forties,UNITED STATES,Pharmacy Aides,3
13797,FORD,F150,2013,25001.0,0,1,60001 - 80000,F,Forties,UNITED STATES,Budget Analysts,3
13808,DODGE,RAM 2500,2003,10001.0,0,1,20001 - 40000,F,Twenties,UNITED STATES,"Molding, Coremaking, and Casting Machine Setters, Operators, and Tenders, Metal and Plastic",3
13810,CHEVROLET,AVALANCHE 1500,2009,25001.0,0,1,80001 - 100000,F,Eighties,UNITED STATES,"Social Sciences Teachers, Postsecondary",3
13828,TOYOTA,TUNDRA,2008,20001.0,0,1,40001 - 60000,F,Fifties,JAPAN,Costume Attendants,3
13829,FORD,F150,2010,25001.0,0,0,60001 - 80000,F,Forties,UNITED STATES,Radiologic Technologists and Technicians,3
13831,TOYOTA,TACOMA,2011,20001.0,0,1,60001 - 80000,F,Fifties,JAPAN,Environmental Scientists and Geoscientists,3
13832,DODGE,DAKOTA,2008,15001.0,0,1,20001 - 40000,F,Thirties,UNITED STATES,"Crematory Operators and Personal Care and Service Workers, All Other",3
13840,FORD,F150,2011,35001.0,0,1,100001 - 120000,F,Fifties,UNITED STATES,Aerospace Engineers,3
13848,NISSAN,TITAN,2009,20001.0,1,1,40001 - 60000,F,Fifties,JAPAN,First-Line Supervisors of Transportation and Material Moving Workers,3
13867,TOYOTA,TUNDRA,2012,25001.0,1,1,140001 - 160000,F,HundredPlus,JAPAN,Architectural and Engineering Managers,3
13876,DODGE,RAM 1500,2012,20001.0,1,1,60001 - 80000,F,Forties,UNITED STATES,Radiologic Technologists and Technicians,3
13879,FORD,F150,2009,25001.0,0,1,60001 - 80000,F,Forties,UNITED STATES,Healthcare Practitioners and Technical Occupations,3
13901,FORD,F150,2005,15001.0,1,1,40001 - 60000,F,UnderTwenty,UNITED STATES,Architectural and Civil Drafters,3
13934,NISSAN,TITAN,2011,20001.0,1,0,?,F,Thirties,JAPAN,Farm Labor Contractors,3
13941,FORD,F150,2011,30001.0,0,1,20001 - 40000,F,Twenties,UNITED STATES,"Forest, Conservation, and Logging Workers",3
13942,FORD,RANGER,2011,15001.0,1,1,0 - 20000,F,Sixties,UNITED STATES,Dining Room and Cafeteria Attendants and Bartender Helpers,3
13965,DODGE,RAM 2500,2011,25001.0,1,1,140001 - 160000,F,Forties,UNITED STATES,Computer and Information Systems Managers,3
13967,TOYOTA,TACOMA,2012,25001.0,1,1,60001 - 80000,F,Thirties,JAPAN,"Criminal Justice and Law Enforcement Teachers, Postsecondary",3
13976,FORD,RANGER,2010,10001.0,0,1,40001 - 60000,F,Forties,UNITED STATES,"Career/Technical Education Teachers, Postsecondary",3
13979,DODGE,RAM 1500,2013,25001.0,0,1,100001 - 120000,F,Thirties,UNITED STATES,Nuclear Engineers,3
13983,TOYOTA,TUNDRA,2010,20001.0,0,0,?,F,Sixties,JAPAN,Water and Wastewater Treatment Plant and System Operators,3
13996,FORD,RANGER,2010,10001.0,0,0,?,F,Sixties,UNITED STATES,Personal Appearance Workers,3
13997,TOYOTA,TACOMA,2008,20001.0,0,1,80001 - 100000,F,Fifties,JAPAN,Industrial-Organizational Psychologists,3
14003,TOYOTA,TACOMA,2008,15001.0,0,0,?,F,Sixties,JAPAN,"Philosophy and Religion Teachers, Postsecondary",3
14005,DODGE,RAM 1500,2007,25001.0,1,1,0 - 20000,F,Forties,UNITED STATES,Home Health and Personal Care Aides,3
14010,FORD,F150,2013,20001.0,0,1,140001 - 160000,F,Forties,UNITED STATES,Architectural and Engineering Managers,3
14045,GMC,SONOMA,2003,10001.0,1,0,?,F,Eighties,UNITED STATES,Shoe and Leather Workers and Repairers,3
14058,CHEVROLET,COLORADO,2012,10001.0,1,0,0 - 20000,U,Forties,UNITED STATES,"Farmworkers, Farm, Ranch, and Aquacultural Animals",3
14062,FORD,F150,2012,15001.0,1,0,?,F,UnderTwenty,UNITED STATES,Transportation Inspectors,3
14065,DODGE,RAM 2500,2008,15001.0,0,1,60001 - 80000,F,Forties,UNITED STATES,Instructional Coordinators,3
14074,DODGE,RAM 1500,2008,15001.0,1,1,80001 - 100000,F,Forties,UNITED STATES,Power Plant Operators,3
14085,DODGE,RAM 1500,2011,20001.0,0,0,20001 - 40000,F,Thirties,UNITED STATES,"Molders and Molding Machine Setters, Operators, and Tenders, Metal and Plastic",3
14086,TOYOTA,TUNDRA,2011,20001.0,0,1,20001 - 40000,F,Thirties,JAPAN,"Pressers, Textile, Garment, and Related Materials",3
14087,TOYOTA,TUNDRA,2008,20001.0,0,1,40001 - 60000,F,Forties,JAPAN,Computer Numerically Controlled Tool Programmers,3
14095,FORD,F250,2011,35001.0,0,1,20001 - 40000,F,Twenties,UNITED STATES,Dishwashers,3
14096,FORD,F250,2008,25001.0,0,1,80001 - 100000,F,Thirties,UNITED STATES,Agricultural Engineers,3
14107,TOYOTA,TACOMA,2012,20001.0,1,1,40001 - 60000,F,Thirties,JAPAN,Precision Instrument and Equipment Repairers,3
14109,DODGE,RAM 1500,2012,20001.0,0,1,60001 - 80000,F,Forties,UNITED STATES,Police Officers,3
14110,TOYOTA,TUNDRA,2006,15001.0,0,0,?,F,Twenties,JAPAN,Shoe and Leather Workers,3
14125,DODGE,RAM 1500,2012,20001.0,1,1,60001 - 80000,F,Fifties,UNITED STATES,"Art, Drama, and Music Teachers, Postsecondary",3
14127,CHEVROLET,SILVERADO 2500,2006,10001.0,1,0,20001 - 40000,F,Twenties,UNITED STATES,"Switchboard Operators, Including Answering Service",3
14154,DODGE,RAM 1500,2008,15001.0,1,1,60001 - 80000,F,Fifties,UNITED STATES,"Designers, All Other",3
14160,TOYOTA,TUNDRA,2005,15001.0,1,1,60001 - 80000,F,Forties,JAPAN,Special Effects Artists and Animators,3
14163,NISSAN,FRONTIER,2012,20001.0,0,1,0 - 20000,F,Sixties,JAPAN,Tour and Travel Guides,3
14168,DODGE,RAM 2500,2010,30001.0,1,1,60001 - 80000,F,Thirties,UNITED STATES,Ship and Boat Captains and Operators,3
14169,NISSAN,FRONTIER,2013,20001.0,1,1,40001 - 60000,F,Twenties,JAPAN,Automotive Service Technicians and Mechanics,3
14177,TOYOTA,TACOMA,2006,15001.0,0,1,20001 - 40000,F,Thirties,JAPAN,Personal Care and Service Occupations,3
14190,MITSUBISHI,RAIDER,2008,15001.0,0,1,60001 - 80000,F,Forties,JAPAN,Agricultural and Food Scientists,3
14219,FORD,RANGER,2011,10001.0,0,1,140001 - 160000,F,Fifties,UNITED STATES,"Dentists, General",3
14223,CHEVROLET,SILVERADO 1500,2010,20001.0,0,1,20001 - 40000,F,Fifties,UNITED STATES,"Pressers, Textile, Garment, and Related Materials",3
14240,TOYOTA,TUNDRA,2005,10001.0,0,1,200001+,F,Forties,JAPAN,"Physicians, All Other; and Ophthalmologists, Except Pediatric",3
14254,FORD,F150,2003,10001.0,0,1,40001 - 60000,F,Seventies,UNITED STATES,"Dispatchers, Except Police, Fire, and Ambulance",3
14265,CHEVROLET,COLORADO,2009,15001.0,0,1,20001 - 40000,F,Twenties,UNITED STATES,Dental and Ophthalmic Laboratory Technicians and Medical Appliance Technicians,3
14269,DODGE,RAM 1500,2011,15001.0,0,1,40001 - 60000,F,Forties,UNITED STATES,Advertising Sales Agents,3
14281,CHEVROLET,SILVERADO 1500,2011,25001.0,1,1,60001 - 80000,F,Twenties,UNITED STATES,Stationary Engineers and Boiler Operators,3
14283,CHEVROLET,SILVERADO 1500,2012,25001.0,0,0,?,F,Fifties,UNITED STATES,Legislators,3
14284,TOYOTA,TACOMA,2010,15001.0,1,1,20001 - 40000,F,Fifties,JAPAN,Packaging and Filling Machine Operators and Tenders,3
14300,TOYOTA,TUNDRA,2011,25001.0,1,1,140001 - 160000,F,Forties,JAPAN,Architectural and Engineering Managers,3
14312,CHEVROLET,SILVERADO 1500,2009,15001.0,0,1,20001 - 40000,F,Twenties,UNITED STATES,"Office Clerks, General",3
14325,TOYOTA,TACOMA,2009,20001.0,0,1,20001 - 40000,F,Twenties,JAPAN,"Cooks, Fast Food",3
14326,NISSAN,TITAN,2008,15001.0,1,1,40001 - 60000,F,Forties,JAPAN,Brokerage Clerks,3
14329,FORD,F150,2005,10001.0,0,1,60001 - 80000,F,Thirties,UNITED STATES,"Farmers, Ranchers, and Other Agricultural Managers",3
14341,FORD,RANGER,2010,15001.0,1,1,180001 - 200000,F,Forties,UNITED STATES,Chief Executives,3
14351,TOYOTA,TACOMA,2007,15001.0,0,1,20001 - 40000,F,Fifties,JAPAN,Metal Workers and Plastic Workers,3
14357,CHEVROLET,SILVERADO 1500,2002,10001.0,0,0,?,F,Forties,UNITED STATES,Fallers,3
14378,CHEVROLET,AVALANCHE 1500,2007,25001.0,0,1,80001 - 100000,U,Forties,UNITED STATES,Materials Engineers,3
14391,DODGE,RAM 1500,2011,30001.0,1,1,100001 - 120000,F,Unknown,UNITED STATES,Medical and Health Services Managers,3
14403,CHEVROLET,SILVERADO 1500,2007,20001.0,0,1,80001 - 100000,F,Thirties,UNITED STATES,Nuclear Technicians,3
14405,TOYOTA,TUNDRA,2008,15001.0,1,1,160001 - 180000,F,Twenties,JAPAN,Nurse Anesthetists,3
14423,CHEVROLET,SILVERADO 1500,2007,20001.0,1,1,60001 - 80000,F,Forties,UNITED STATES,Ship Engineers,3
14428,SUBARU,BAJA,2006,10001.0,1,1,60001 - 80000,F,Forties,JAPAN,Pile Driver Operators,3
14451,GMC,SIERRA 1500,2011,25001.0,1,1,60001 - 80000,F,Thirties,UNITED STATES,Stationary Engineers and Boiler Operators,3
14462,CHEVROLET,SILVERADO 1500,2007,15001.0,1,1,80001 - 100000,F,Thirties,UNITED STATES,Management Analysts,3
14483,DODGE,RAM 1500,2012,20001.0,1,1,40001 - 60000,F,Thirties,UNITED STATES,"Furnace, Kiln, Oven, Drier, and Kettle Operators and Tenders",3
14488,NISSAN,FRONTIER,2006,15001.0,1,1,60001 - 80000,F,Fifties,JAPAN,"Life Scientists, All Other",3
14501,DODGE,RAM 1500,2010,20001.0,0,1,40001 - 60000,F,Twenties,UNITED STATES,Insurance Claims and Policy Processing Clerks,3
14502,FORD,F150,2011,20001.0,1,1,80001 - 100000,F,Thirties,UNITED STATES,First-Line Supervisors of Law Enforcement Workers,3
14503,FORD,F150,2008,20001.0,1,0,?,F,Fifties,UNITED STATES,Bartenders,3
14517,DODGE,RAM 1500,2008,15001.0,1,1,20001 - 40000,F,Forties,UNITED STATES,Funeral Attendants,3
