,purchase_make,purchase_model,purchase_vehicle_year,purchase_price_LB,trade_in,vehicle_financing,customer_income,customer_gender,AgeBin,made_in,job_assign,Labels
86028,CHEVROLET,CRUZE,2012,15001.0,0,1,60001 - 80000,F,Forties,UNITED STATES,"Law, Criminal Justice, and Social Work Teachers, Postsecondary",4
86033,VOLKSWAGEN,CC,2011,15001.0,0,1,100001 - 120000,M,Fifties,GERMANY,Nuclear Engineers,4
86035,VOLKSWAGEN,CC,2009,15001.0,0,1,100001 - 120000,F,Thirties,GERMANY,Medical and Health Services Managers,4
86036,FORD,FUSION,2010,10001.0,0,0,0 - 20000,F,Thirties,UNITED STATES,Other Food Preparation and Serving Related Workers,4
86037,CHEVROLET,CRUZE,2013,15001.0,1,1,140001 - 160000,M,Sixties,UNITED STATES,Computer and Information Systems Managers,4
86039,CHEVROLET,CRUZE,2012,15001.0,0,1,80001 - 100000,M,Fifties,UNITED STATES,"Health Specialties Teachers, Postsecondary",4
86053,JAGUAR,X-TYPE,2007,15001.0,1,1,60001 - 80000,F,Fifties,UNITED KINGDOM,Business Operations Specialists,4
86057,FORD,FUSION,2011,15001.0,0,1,0 - 20000,F,Seventies,UNITED STATES,Legislators,4
86059,MAZDA,MAZDA6,2010,15001.0,0,1,60001 - 80000,F,Twenties,JAPAN,Special Education Teachers,4
86061,FORD,TAURUS,2005,5001.0,0,1,20001 - 40000,F,Fifties,UNITED STATES,Food and Beverage Serving Workers,4
86062,AUDI,A4,2006,15001.0,1,1,80001 - 100000,M,Thirties,GERMANY,"Education Administrators, Postsecondary",4
86064,AUDI,A6,2006,15001.0,0,1,20001 - 40000,M,Thirties,GERMANY,"Logging Workers, All Other",4
86091,CHRYSLER,SEBRING,2010,10001.0,0,1,20001 - 40000,U,Forties,UNITED STATES,Food Cooking Machine Operators and Tenders,4
86097,MAZDA,MAZDA6,2011,15001.0,0,1,20001 - 40000,M,Thirties,JAPAN,Etchers and Engravers,4
86099,CHRYSLER,300,2010,15001.0,1,1,0 - 20000,F,Sixties,UNITED STATES,"Food Servers, Nonrestaurant",4
86119,BUICK,REGAL,2011,15001.0,0,1,20001 - 40000,M,Twenties,UNITED STATES,Semiconductor Processing Technicians,4
86122,FORD,FUSION,2012,15001.0,1,1,20001 - 40000,F,Twenties,UNITED STATES,File Clerks,4
86124,FORD,FUSION,2011,10001.0,0,1,40001 - 60000,M,Twenties,UNITED STATES,Procurement Clerks,4
86138,MAZDA,MAZDA6,2012,10001.0,0,1,20001 - 40000,U,Twenties,JAPAN,"Electronic Equipment Installers and Repairers, Motor Vehicles",4
86153,MAZDA,MAZDA6,2010,10001.0,0,1,40001 - 60000,M,Twenties,JAPAN,Wind Turbine Service Technicians,4
86169,VOLKSWAGEN,CC,2010,15001.0,1,1,40001 - 60000,U,Twenties,GERMANY,Tool and Die Makers,4
86178,KIA,FORTE,2010,10001.0,0,1,40001 - 60000,F,Forties,SOUTH KOREA,Survey Researchers,4
86183,DODGE,STRATUS,2005,10001.0,0,1,20001 - 40000,F,Forties,UNITED STATES,Motorcycle Mechanics,4
86186,MAZDA,MAZDA6,2011,10001.0,0,1,20001 - 40000,M,Twenties,JAPAN,Gambling Services Workers,4
86188,CHRYSLER,300,2008,15001.0,0,1,60001 - 80000,M,Forties,UNITED STATES,Postmasters and Mail Superintendents,4
86193,MAZDA,MAZDA6,2009,10001.0,1,1,20001 - 40000,M,Thirties,JAPAN,Bakers,4
86200,LINCOLN,MKZ,2010,20001.0,1,1,60001 - 80000,M,Fifties,UNITED STATES,Buyers and Purchasing Agents,4
86205,LEXUS,IS 300,2002,10001.0,1,1,40001 - 60000,M,Thirties,JAPAN,"Elementary School Teachers, Except Special Education",4
86207,CHEVROLET,CRUZE,2011,10001.0,0,1,20001 - 40000,M,Twenties,UNITED STATES,"Woodworkers, All Other",4
86211,CADILLAC,STS,2006,15001.0,0,1,20001 - 40000,M,Fifties,UNITED STATES,Emergency Medical Technicians and Paramedics,4
86222,AUDI,A4,2010,20001.0,0,1,80001 - 100000,M,Thirties,GERMANY,Bioengineers and Biomedical Engineers,4
86223,CHRYSLER,300,2010,15001.0,0,1,40001 - 60000,M,Forties,UNITED STATES,Credit Counselors,4
86234,FORD,FUSION,2012,15001.0,0,1,0 - 20000,M,Sixties,UNITED STATES,"Cooks, Short Order",4
86242,FORD,TAURUS,2010,15001.0,1,1,40001 - 60000,M,Twenties,UNITED STATES,"Morticians, Undertakers, and Funeral Arrangers",4
86244,FORD,TAURUS,2011,15001.0,0,1,20001 - 40000,M,Thirties,UNITED STATES,"Roustabouts, Oil and Gas",4
86247,FORD,TAURUS,2010,20001.0,0,1,40001 - 60000,M,Forties,UNITED STATES,Physical Therapist Assistants,4
86262,LEXUS,IS 250,2008,20001.0,1,1,20001 - 40000,U,Twenties,JAPAN,"Meat, Poultry, and Fish Cutters and Trimmers",4
86277,KIA,FORTE,2012,10001.0,0,1,60001 - 80000,F,Twenties,SOUTH KOREA,First-Line Supervisors of Firefighting and Prevention Workers,4
86278,LEXUS,GS 300,2006,15001.0,0,1,60001 - 80000,M,Forties,JAPAN,Public Relations Specialists,4
86283,PONTIAC,G6,2008,10001.0,0,1,20001 - 40000,M,Thirties,UNITED STATES,Miscellaneous Motor Vehicle Operators,4
86287,VOLVO,S80,2010,20001.0,0,1,40001 - 60000,M,Forties,SWEDEN,Word Processors and Typists,4
86288,FORD,FUSION,2012,15001.0,1,1,20001 - 40000,F,Fifties,UNITED STATES,Bill and Account Collectors,4
86289,FORD,TAURUS,2012,15001.0,1,1,20001 - 40000,F,Thirties,UNITED STATES,Gambling Dealers,4
86295,FORD,FUSION,2012,10001.0,0,1,20001 - 40000,F,Twenties,UNITED STATES,"Textile Machine Setters, Operators, and Tenders",4
86296,CHRYSLER,300,2012,20001.0,1,1,60001 - 80000,M,Thirties,UNITED STATES,Aircraft Mechanics and Service Technicians,4
86307,MAZDA,MAZDA6,2010,15001.0,0,1,40001 - 60000,M,Fifties,JAPAN,Heavy and Tractor-Trailer Truck Drivers,4
86321,MAZDA,MAZDA6,2012,15001.0,1,1,0 - 20000,F,Forties,JAPAN,Waiters and Waitresses,4
86326,FORD,FUSION,2011,15001.0,0,1,20001 - 40000,M,Twenties,UNITED STATES,Animal Trainers,4
86327,VOLKSWAGEN,CC,2010,20001.0,0,1,80001 - 100000,M,Forties,GERMANY,Other Management Occupations,4
86337,FORD,FIESTA,2012,10001.0,0,1,40001 - 60000,F,Forties,UNITED STATES,Animal Breeders,4
86342,MAZDA,MAZDA6,2011,10001.0,1,1,20001 - 40000,F,Twenties,JAPAN,Miscellaneous Production Workers,4
86345,LEXUS,IS 250,2007,15001.0,1,1,20001 - 40000,M,Twenties,JAPAN,Animal Caretakers,4
86355,KIA,FORTE,2012,10001.0,0,1,20001 - 40000,M,Twenties,SOUTH KOREA,Cleaners of Vehicles and Equipment,4
86363,FORD,FUSION HYBRID,2010,15001.0,0,1,40001 - 60000,M,Forties,UNITED STATES,"Metal Furnace Operators, Tenders, Pourers, and Casters",4
86365,VOLKSWAGEN,PASSAT,2012,15001.0,0,1,20001 - 40000,F,Sixties,GERMANY,Dishwashers,4
86372,KIA,FORTE,2010,10001.0,1,1,20001 - 40000,F,Thirties,SOUTH KOREA,Barbers,4
86375,LINCOLN,LS,2006,10001.0,0,1,40001 - 60000,M,Forties,UNITED STATES,"Welding, Soldering, and Brazing Workers",4
86385,LEXUS,GS 300,2003,15001.0,1,1,60001 - 80000,F,Fifties,JAPAN,"Claims Adjusters, Appraisers, Examiners, and Investigators",4
86386,MAZDA,MAZDA6,2012,15001.0,0,1,80001 - 100000,M,Fifties,JAPAN,"Physical Sciences Teachers, Postsecondary",4
86388,MAZDA,MAZDA6,2007,10001.0,0,1,40001 - 60000,M,Thirties,JAPAN,Machinists,4
86398,LINCOLN,MKZ,2010,15001.0,0,1,60001 - 80000,F,Forties,UNITED STATES,Locomotive Engineers,4
86412,CHEVROLET,CRUZE,2012,10001.0,1,1,0 - 20000,M,Twenties,UNITED STATES,Amusement and Recreation Attendants,4
86414,FORD,TAURUS,2010,15001.0,0,1,20001 - 40000,F,Thirties,UNITED STATES,Forest and Conservation Workers,4
86416,VOLKSWAGEN,CC,2010,15001.0,1,1,40001 - 60000,U,Fifties,GERMANY,Paralegals and Legal Assistants,4
86426,MAZDA,MAZDA6,2012,15001.0,0,1,60001 - 80000,M,Forties,JAPAN,Technical Writers,4
86431,MAZDA,MAZDA6,2012,15001.0,0,1,20001 - 40000,F,Thirties,JAPAN,"Pressers, Textile, Garment, and Related Materials",4
86436,KIA,FORTE,2011,10001.0,1,1,60001 - 80000,F,Thirties,SOUTH KOREA,Line Installers and Repairers,4
86450,CHEVROLET,CRUZE,2011,15001.0,0,1,100001 - 120000,M,Fifties,UNITED STATES,Nurse Midwives,4
86452,FORD,CROWN VICTORIA,2011,10001.0,1,1,40001 - 60000,M,Thirties,UNITED STATES,"Engineering Technologists and Technicians, Except Drafters",4
86453,LINCOLN,MKZ,2010,15001.0,1,1,40001 - 60000,F,Thirties,UNITED STATES,First-Line Supervisors of Transportation and Material Moving Workers,4
86463,FORD,FUSION,2006,10001.0,1,1,40001 - 60000,F,Thirties,UNITED STATES,"Miscellaneous Life, Physical, and Social Science Technicians",4
86470,BMW,530,2007,20001.0,0,1,80001 - 100000,M,Twenties,GERMANY,Sociologists,4
86475,LEXUS,IS 250,2008,20001.0,1,1,140001 - 160000,F,Thirties,JAPAN,Architectural and Engineering Managers,4
86478,FORD,FUSION,2007,10001.0,0,1,20001 - 40000,M,Fifties,UNITED STATES,Assemblers and Fabricators,4
86489,FORD,FUSION,2012,10001.0,1,1,20001 - 40000,F,Thirties,UNITED STATES,"Opticians, Dispensing",4
86494,FORD,TAURUS,2013,20001.0,0,1,80001 - 100000,U,Twenties,UNITED STATES,Operations Research Analysts,4
86502,CADILLAC,STS,2009,20001.0,1,1,0 - 20000,F,Fifties,UNITED STATES,Parking Attendants,4
86503,LEXUS,GS 300,2006,15001.0,1,1,100001 - 120000,M,Thirties,JAPAN,Management Occupations,4
86507,CHEVROLET,CRUZE,2012,15001.0,1,1,20001 - 40000,U,Twenties,UNITED STATES,New Accounts Clerks,4
86516,AUDI,A4,2009,25001.0,0,1,80001 - 100000,F,Twenties,GERMANY,Sociologists,4
86519,LINCOLN,MKZ,2010,15001.0,0,1,60001 - 80000,F,Twenties,UNITED STATES,Locomotive Engineers and Operators,4
86523,CHEVROLET,COBALT,2008,10001.0,1,1,60001 - 80000,M,Fifties,UNITED STATES,Business Operations Specialists,4
86532,CHEVROLET,CRUZE,2012,15001.0,1,1,100001 - 120000,M,Twenties,UNITED STATES,Computer Hardware Engineers,4
86538,LINCOLN,MKS,2009,20001.0,0,1,20001 - 40000,M,Forties,UNITED STATES,"Helpers--Installation, Maintenance, and Repair Workers",4
86544,KIA,FORTE,2011,10001.0,0,1,0 - 20000,F,Twenties,SOUTH KOREA,Miscellaneous Entertainment Attendants and Related Workers,4
86555,DODGE,NEON,2003,5001.0,1,1,20001 - 40000,U,Twenties,UNITED STATES,Outdoor Power Equipment and Other Small Engine Mechanics,4
86560,LINCOLN,MKZ,2008,15001.0,1,1,20001 - 40000,M,Sixties,UNITED STATES,"Electrical, Electronic, and Electromechanical Assemblers, Except Coil Winders, Tapers, and Finishers",4
86561,CHRYSLER,300,2013,20001.0,1,1,60001 - 80000,M,Thirties,UNITED STATES,Compliance Officers,4
86572,FORD,FUSION,2010,15001.0,0,1,40001 - 60000,F,Fifties,UNITED STATES,Millwrights,4
86573,VOLKSWAGEN,GLI,2008,15001.0,1,1,40001 - 60000,M,Thirties,GERMANY,Payroll and Timekeeping Clerks,4
86582,KIA,FORTE,2010,10001.0,0,1,60001 - 80000,M,Thirties,SOUTH KOREA,Electrical and Electronics Drafters,4
86591,BUICK,LESABRE,2005,10001.0,1,1,20001 - 40000,M,Fifties,UNITED STATES,"Roustabouts, Oil and Gas",4
86596,CHRYSLER,300,2010,20001.0,0,1,80001 - 100000,M,Forties,UNITED STATES,Database and Network Administrators and Architects,4
86603,BUICK,LUCERNE,2006,10001.0,0,1,20001 - 40000,U,Twenties,UNITED STATES,Other Food Preparation and Serving Related Workers,4
86604,MAZDA,MAZDA6,2009,15001.0,0,1,20001 - 40000,U,Thirties,JAPAN,Food Batchmakers,4
86605,LINCOLN,MKS,2010,20001.0,1,1,20001 - 40000,M,Fifties,UNITED STATES,"Teaching Assistants, Postsecondary",4
86620,AUDI,A4,2009,20001.0,1,1,40001 - 60000,F,Twenties,GERMANY,Media and Communication Equipment Workers,4
86625,CHRYSLER,300,2005,15001.0,0,0,20001 - 40000,M,Forties,UNITED STATES,Passenger Attendants,4
86627,PONTIAC,G6,2008,10001.0,1,1,20001 - 40000,F,Twenties,UNITED STATES,Bill and Account Collectors,4
86634,PONTIAC,G6,2007,10001.0,1,1,20001 - 40000,F,Twenties,UNITED STATES,Bakers,4
86637,FORD,FUSION,2010,10001.0,0,1,80001 - 100000,M,Thirties,UNITED STATES,Personal Financial Advisors,4
86652,LEXUS,ES 350,2008,20001.0,0,1,40001 - 60000,F,Thirties,JAPAN,Fabric and Apparel Patternmakers,4
86653,VOLKSWAGEN,PASSAT,2012,15001.0,1,1,20001 - 40000,F,Twenties,GERMANY,Motorcycle Mechanics,4
86667,AUDI,A6,2008,25001.0,0,1,80001 - 100000,M,Thirties,GERMANY,Financial Examiners,4
86676,FORD,CROWN VICTORIA,2011,10001.0,0,1,60001 - 80000,M,UnderTwenty,UNITED STATES,"Clinical, Counseling, and School Psychologists",4
86701,FORD,FUSION,2010,10001.0,1,1,?,M,Forties,UNITED STATES,Bartenders,4
86708,CHEVROLET,CRUZE,2011,15001.0,0,1,20001 - 40000,U,Twenties,UNITED STATES,Cashiers,4
86713,FORD,FUSION,2011,15001.0,1,1,200001+,F,Forties,UNITED STATES,General Internal Medicine Physicians,4
86716,LINCOLN,MKS,2010,20001.0,1,1,60001 - 80000,F,Thirties,UNITED STATES,Writers and Editors,4
86722,BUICK,CENTURY,2004,5001.0,0,1,20001 - 40000,M,Thirties,UNITED STATES,"Home Health and Personal Care Aides; and Nursing Assistants, Orderlies, and Psychiatric Aides",4
86728,AUDI,A4,2004,15001.0,0,1,20001 - 40000,F,Thirties,GERMANY,"Textile, Apparel, and Furnishings Workers",4
86742,AUDI,A4,2007,15001.0,0,1,20001 - 40000,F,Forties,GERMANY,"Cooks, Fast Food",4
86747,CHEVROLET,CRUZE,2012,10001.0,1,0,20001 - 40000,U,UnderTwenty,UNITED STATES,Gambling Change Persons and Booth Cashiers,4
86752,FORD,FUSION,2012,15001.0,0,1,100001 - 120000,M,Fifties,UNITED STATES,Nurse Practitioners,4
86759,CHEVROLET,CRUZE,2012,15001.0,1,1,40001 - 60000,M,Thirties,UNITED STATES,Embalmers,4
86762,FORD,FUSION,2011,10001.0,1,1,?,F,Sixties,UNITED STATES,Athletes and Sports Competitors,4
86765,VOLKSWAGEN,CC,2011,15001.0,0,1,40001 - 60000,M,Twenties,GERMANY,Dental Laboratory Technicians,4
86769,CHRYSLER,300,2006,10001.0,0,1,40001 - 60000,U,Thirties,UNITED STATES,Glaziers,4
86774,MAZDA,MAZDA6,2010,10001.0,0,1,0 - 20000,F,Forties,JAPAN,"Ushers, Lobby Attendants, and Ticket Takers",4
86779,FORD,FUSION,2010,10001.0,0,1,20001 - 40000,F,Twenties,UNITED STATES,Upholsterers,4
86784,MAZDA,MAZDA6,2010,10001.0,0,1,40001 - 60000,F,Thirties,JAPAN,Fundraisers,4
86792,BMW,335,2007,20001.0,0,1,80001 - 100000,M,Twenties,GERMANY,"Health and Safety Engineers, Except Mining Safety Engineers and Inspectors",4
86803,CHRYSLER,300,2006,15001.0,1,1,20001 - 40000,U,Twenties,UNITED STATES,Gambling Services Workers,4
86811,FORD,CROWN VICTORIA,2006,10001.0,0,1,120001 - 140000,M,Thirties,UNITED STATES,Air Traffic Controllers,4
86813,KIA,AMANTI,2007,10001.0,1,1,40001 - 60000,U,Thirties,SOUTH KOREA,"Other Installation, Maintenance, and Repair Occupations",4
86816,FORD,FUSION,2012,10001.0,0,1,80001 - 100000,M,Forties,UNITED STATES,Elevator and Escalator Installers and Repairers,4
86827,CHRYSLER,SEBRING,2010,10001.0,1,1,40001 - 60000,M,Thirties,UNITED STATES,Chefs and Head Cooks,4
86832,BUICK,LUCERNE,2007,10001.0,0,1,20001 - 40000,M,Fifties,UNITED STATES,"Maintenance and Repair Workers, General",4
86839,BUICK,LUCERNE,2009,20001.0,1,1,80001 - 100000,F,Thirties,UNITED STATES,Physical Scientists,4
86840,BUICK,REGAL,2012,25001.0,1,1,20001 - 40000,M,Fifties,UNITED STATES,Food Cooking Machine Operators and Tenders,4
86842,FORD,FUSION,2010,15001.0,1,1,40001 - 60000,F,Twenties,UNITED STATES,"Miscellaneous Sales Representatives, Services",4
86845,MAZDA,MAZDA6,2010,10001.0,1,1,60001 - 80000,F,Thirties,JAPAN,"First-Line Supervisors of Mechanics, Installers, and Repairers",4
86847,BUICK,LUCERNE,2006,10001.0,1,1,40001 - 60000,U,Thirties,UNITED STATES,Agricultural and Food Science Technicians,4
86855,MAZDA,MAZDA6,2010,10001.0,1,1,40001 - 60000,F,Thirties,JAPAN,"Heating, Air Conditioning, and Refrigeration Mechanics and Installers",4
86878,CHEVROLET,CRUZE,2012,10001.0,1,1,60001 - 80000,M,Thirties,UNITED STATES,Therapists,4
86888,LEXUS,GS 300,2002,15001.0,1,1,80001 - 100000,U,Thirties,JAPAN,"Engineers, All Other",4
86894,PONTIAC,G6,2006,10001.0,0,1,20001 - 40000,M,Twenties,UNITED STATES,Other Food Preparation and Serving Related Workers,4
86901,CHEVROLET,CRUZE,2011,10001.0,0,1,20001 - 40000,F,Twenties,UNITED STATES,Food Preparation and Serving Related Occupations,4
86903,CHRYSLER,300,2005,15001.0,1,1,60001 - 80000,M,Forties,UNITED STATES,Audiologists,4
86905,AUDI,A4,2010,20001.0,1,1,40001 - 60000,M,Thirties,GERMANY,Hazardous Materials Removal Workers,4
86909,FORD,FUSION,2010,10001.0,0,1,100001 - 120000,F,Fifties,UNITED STATES,Software Developers and Software Quality Assurance Analysts and Testers,4
86912,CHRYSLER,300,2012,15001.0,0,1,60001 - 80000,M,Fifties,UNITED STATES,Plant and System Operators,4
86923,KIA,FORTE,2011,10001.0,0,1,20001 - 40000,M,Forties,SOUTH KOREA,"Teaching Assistants, Postsecondary",4
86927,CHRYSLER,300,2008,15001.0,0,1,80001 - 100000,F,Thirties,UNITED STATES,Materials Engineers,4
86928,CHEVROLET,CRUZE,2011,15001.0,1,1,40001 - 60000,F,Twenties,UNITED STATES,"Preschool, Elementary, Middle, Secondary, and Special Education Teachers",4
86933,PONTIAC,G3,2009,10001.0,0,1,60001 - 80000,U,Thirties,UNITED STATES,Transportation Inspectors,4
86941,MAZDA,PROTEGE,2003,5001.0,1,1,20001 - 40000,F,Twenties,JAPAN,Supervisors of Food Preparation and Serving Workers,4
86961,CHEVROLET,CRUZE,2011,10001.0,0,1,20001 - 40000,F,Thirties,UNITED STATES,Passenger Vehicle Drivers,4
86963,BUICK,LESABRE,2004,5001.0,1,1,20001 - 40000,M,Forties,UNITED STATES,"Maintenance and Repair Workers, General",4
86968,LEXUS,LS 430,2005,20001.0,1,1,20001 - 40000,M,Thirties,JAPAN,"Ushers, Lobby Attendants, and Ticket Takers",4
86972,BUICK,LESABRE,2004,10001.0,1,1,20001 - 40000,M,Fifties,UNITED STATES,"Extruding, Forming, Pressing, and Compacting Machine Setters, Operators, and Tenders",4
86974,MAZDA,MAZDA6,2010,10001.0,1,1,20001 - 40000,M,Twenties,JAPAN,Dietetic Technicians,4
86979,FORD,TAURUS,2010,15001.0,1,1,0 - 20000,M,Seventies,UNITED STATES,Food Preparation and Serving Related Occupations,4
86989,FORD,FUSION,2011,15001.0,1,1,40001 - 60000,F,Thirties,UNITED STATES,Real Estate Brokers and Sales Agents,4
86998,CHEVROLET,SONIC,2012,10001.0,1,1,60001 - 80000,M,Forties,UNITED STATES,Electrical and Electronic Engineering Technologists and Technicians,4
87001,LEXUS,GX 470,2009,30001.0,0,1,60001 - 80000,F,Thirties,JAPAN,Pile Driver Operators,4
87004,LINCOLN,MKZ,2009,20001.0,1,0,20001 - 40000,F,Twenties,UNITED STATES,Recreation Workers,4
87014,VOLKSWAGEN,PASSAT,2010,15001.0,1,1,0 - 20000,M,Fifties,GERMANY,Food Preparation Workers,4
87023,FORD,FUSION,2010,15001.0,1,1,120001 - 140000,M,Twenties,UNITED STATES,Pharmacists,4
87027,BUICK,LUCERNE,2007,10001.0,0,1,60001 - 80000,M,Twenties,UNITED STATES,"Special Education Teachers, All Other",4
87029,CHRYSLER,SEBRING,2010,10001.0,1,1,0 - 20000,F,Twenties,UNITED STATES,Coaches and Scouts,4
87032,FORD,FUSION,2011,15001.0,1,1,40001 - 60000,U,Thirties,UNITED STATES,Bridge and Lock Tenders,4
87033,VOLKSWAGEN,PASSAT,2008,15001.0,1,1,20001 - 40000,F,Fifties,GERMANY,Food Preparation and Serving Related Occupations,4
87036,LEXUS,HS 250H,2010,20001.0,0,1,120001 - 140000,M,Fifties,JAPAN,Compensation and Benefits Managers,4
87038,BMW,335,2007,20001.0,0,1,40001 - 60000,M,Sixties,GERMANY,Food Service Managers,4
87040,FORD,FUSION,2012,15001.0,0,1,0 - 20000,M,Seventies,UNITED STATES,Counter and Rental Clerks and Parts Salespersons,4
87044,FORD,TAURUS,2011,15001.0,0,1,20001 - 40000,F,Forties,UNITED STATES,"Cooks, Restaurant",4
87051,CHRYSLER,300,2009,15001.0,1,1,20001 - 40000,F,Twenties,UNITED STATES,Motorcycle Mechanics,4
87052,FORD,FIESTA,2011,10001.0,1,1,100001 - 120000,M,Thirties,UNITED STATES,Optometrists,4
87054,CHEVROLET,CRUZE,2012,15001.0,0,1,40001 - 60000,F,Twenties,UNITED STATES,"Meeting, Convention, and Event Planners",4
87056,FORD,FUSION HYBRID,2010,15001.0,1,1,120001 - 140000,M,Forties,UNITED STATES,Marketing Managers,4
87068,CADILLAC,STS,2005,15001.0,1,1,100001 - 120000,M,Thirties,UNITED STATES,"Economics Teachers, Postsecondary",4
87087,CHRYSLER,300,2005,10001.0,1,1,40001 - 60000,M,Twenties,UNITED STATES,Desktop Publishers,4
87088,LEXUS,ES 300,2002,10001.0,0,0,20001 - 40000,M,Twenties,JAPAN,Small Engine Mechanics,4
87096,AUDI,A4,2008,20001.0,1,1,200001+,M,Thirties,GERMANY,Family Medicine Physicians,4
87105,KIA,FORTE,2011,10001.0,1,0,20001 - 40000,M,Thirties,SOUTH KOREA,Cashiers,4
87112,FORD,FUSION,2010,10001.0,0,0,0 - 20000,M,Fifties,UNITED STATES,"Hosts and Hostesses, Restaurant, Lounge, and Coffee Shop",4
87115,CHEVROLET,CRUZE,2011,15001.0,1,1,80001 - 100000,M,Fifties,UNITED STATES,"Biological Science Teachers, Postsecondary",4
87120,FORD,FUSION,2010,15001.0,1,1,0 - 20000,M,Sixties,UNITED STATES,"Lifeguards, Ski Patrol, and Other Recreational Protective Service Workers",4
87122,BMW,335,2007,15001.0,0,1,40001 - 60000,M,Forties,GERMANY,"Patternmakers, Metal and Plastic",4
87124,AUDI,A6,2010,25001.0,0,1,140001 - 160000,F,Twenties,GERMANY,"Dentists, General",4
87126,VOLKSWAGEN,CC,2010,15001.0,0,1,60001 - 80000,F,Twenties,GERMANY,Epidemiologists,4
87136,MAZDA,MAZDA6,2012,15001.0,0,1,80001 - 100000,M,Twenties,JAPAN,"Health Specialties Teachers, Postsecondary",4
87137,LEXUS,ES 350,2007,15001.0,0,1,40001 - 60000,M,Thirties,JAPAN,Miscellaneous Educational Instruction and Library Workers,4
87148,PONTIAC,G6,2007,10001.0,0,1,20001 - 40000,F,Twenties,UNITED STATES,"Material Moving Workers, All Other",4
87151,VOLKSWAGEN,CC,2010,15001.0,1,1,100001 - 120000,M,Thirties,GERMANY,Management Occupations,4
87156,KIA,FORTE,2012,15001.0,0,1,20001 - 40000,M,Twenties,SOUTH KOREA,"Rock Splitters, Quarry",4
87159,CHRYSLER,300,2008,20001.0,1,1,40001 - 60000,F,Fifties,UNITED STATES,Medical Appliance Technicians,4
87162,MAZDA,MAZDA6,2010,10001.0,0,1,60001 - 80000,M,Sixties,JAPAN,Animal Scientists,4
87173,FORD,FUSION,2010,15001.0,0,1,20001 - 40000,M,Thirties,UNITED STATES,"Cooks, All Other",4
87187,FORD,TAURUS,2011,20001.0,0,1,160001 - 180000,M,Fifties,UNITED STATES,Nurse Anesthetists,4
87231,MAZDA,MAZDA6,2014,20001.0,0,1,160001 - 180000,M,Thirties,JAPAN,"Pediatricians, General",4
87236,CHEVROLET,CRUZE,2011,15001.0,0,1,80001 - 100000,M,Twenties,UNITED STATES,"Engineers, All Other",4
87237,CHEVROLET,CRUZE,2012,15001.0,0,1,0 - 20000,M,Twenties,UNITED STATES,Other Teachers and Instructors,4
87253,VOLKSWAGEN,CC,2010,15001.0,1,1,40001 - 60000,F,Twenties,GERMANY,"Directors, Religious Activities and Education",4
87257,MAZDA,MAZDA6,2006,5001.0,0,1,20001 - 40000,M,Twenties,JAPAN,Agricultural Workers,4
87258,FORD,TAURUS,2010,20001.0,1,1,20001 - 40000,M,Fifties,UNITED STATES,"Grinding, Lapping, Polishing, and Buffing Machine Tool Setters, Operators, and Tenders, Metal and Plastic",4
87283,FORD,TAURUS,2012,15001.0,0,1,40001 - 60000,F,Fifties,UNITED STATES,"Earth Drillers, Except Oil and Gas; and Explosives Workers, Ordnance Handling Experts, and Blasters",4
87297,FORD,FUSION,2011,15001.0,0,1,100001 - 120000,M,Fifties,UNITED STATES,"Psychologists, All Other",4
87298,FORD,FUSION,2008,10001.0,1,1,120001 - 140000,F,Forties,UNITED STATES,Podiatrists,4
87306,KIA,FORTE,2012,10001.0,1,1,40001 - 60000,F,Thirties,SOUTH KOREA,Fish and Game Wardens,4
87307,CHRYSLER,300,2006,10001.0,0,1,40001 - 60000,U,Twenties,UNITED STATES,Clergy,4
87308,BMW,335,2009,20001.0,1,1,60001 - 80000,F,Thirties,GERMANY,"Postal Service Mail Sorters, Processors, and Processing Machine Operators",4
87312,CHEVROLET,CRUZE,2012,15001.0,1,1,20001 - 40000,M,Thirties,UNITED STATES,"Hotel, Motel, and Resort Desk Clerks",4
87323,CHRYSLER,SEBRING,2007,10001.0,0,1,20001 - 40000,F,Twenties,UNITED STATES,Demonstrators and Product Promoters,4
87329,FORD,FUSION,2011,15001.0,1,1,60001 - 80000,M,Twenties,UNITED STATES,Boilermakers,4
87340,VOLKSWAGEN,PASSAT,2013,15001.0,0,1,80001 - 100000,M,Twenties,GERMANY,Physical Scientists,4
87352,LEXUS,HS 250H,2011,25001.0,0,1,40001 - 60000,U,Twenties,JAPAN,Transportation Security Screeners,4
87354,CHEVROLET,CRUZE,2012,15001.0,1,1,60001 - 80000,F,Twenties,UNITED STATES,"Patternmakers, Wood",4
87365,LEXUS,IS 250,2008,15001.0,1,1,180001 - 200000,F,Forties,JAPAN,Chief Executives,4
87371,LEXUS,ES 350,2007,20001.0,0,1,20001 - 40000,F,Forties,JAPAN,Helpers--Carpenters,4
87377,FORD,TAURUS,2012,25001.0,0,1,20001 - 40000,M,Twenties,UNITED STATES,File Clerks,4
87402,LEXUS,LS 430,2003,15001.0,0,1,40001 - 60000,F,Forties,JAPAN,"Precision Instrument and Equipment Repairers, All Other",4
87403,FORD,FUSION,2012,15001.0,1,1,?,F,Forties,UNITED STATES,"Communications Teachers, Postsecondary",4
87414,FORD,FUSION,2010,10001.0,0,1,40001 - 60000,M,Twenties,UNITED STATES,"Environmental Science and Protection Technicians, Including Health",4
