,purchase_make,purchase_model,purchase_vehicle_year,purchase_price_LB,trade_in,vehicle_financing,customer_income,customer_gender,AgeBin,made_in,job_assign,Labels
16516,DODGE,RAM 1500,2004,15001.0,1,1,60001 - 80000,M,Fifties,UNITED STATES,"Railroad Brake, Signal, and Switch Operators and Locomotive Firers",4
16521,DODGE,RAM 1500,2011,20001.0,0,1,20001 - 40000,M,Twenties,UNITED STATES,Demonstrators and Product Promoters,4
16554,DODGE,RAM 1500,2006,15001.0,0,1,20001 - 40000,M,Thirties,UNITED STATES,"Tailors, Dressmakers, and Sewers",4
16561,DODGE,RAM 1500,2013,30001.0,1,1,40001 - 60000,M,Fifties,UNITED STATES,Carpenters,4
16566,DODGE,RAM 1500,2008,5001.0,0,0,?,M,Forties,UNITED STATES,"Project Management Specialists and Business Operations Specialists, All Other",4
16571,DODGE,RAM 1500,2008,15001.0,0,1,40001 - 60000,M,Forties,UNITED STATES,"Camera Operators, Television, Video, and Film",4
16573,DODGE,RAM 1500,2012,20001.0,0,1,0 - 20000,M,Fifties,UNITED STATES,"Entertainers and Performers, Sports and Related Workers",4
16585,DODGE,RAM 1500,2011,20001.0,1,1,40001 - 60000,M,Forties,UNITED STATES,Agricultural Inspectors,4
16587,DODGE,RAM 1500,2012,35001.0,0,0,80001 - 100000,M,Forties,UNITED STATES,Detectives and Criminal Investigators,4
16592,DODGE,RAM 1500,2010,20001.0,1,1,20001 - 40000,M,Thirties,UNITED STATES,"Cooks, Short Order",4
16602,DODGE,RAM 1500,2004,15001.0,0,1,20001 - 40000,U,Thirties,UNITED STATES,Psychiatric Aides,4
16610,DODGE,RAM 1500,2007,10001.0,0,1,100001 - 120000,M,Thirties,UNITED STATES,Aerospace Engineers,4
16616,DODGE,RAM 1500,2011,15001.0,1,1,40001 - 60000,M,Twenties,UNITED STATES,Carpet Installers,4
16629,DODGE,RAM 1500,2005,15001.0,0,1,40001 - 60000,M,Twenties,UNITED STATES,"Environmental Science and Protection Technicians, Including Health",4
16632,DODGE,RAM 1500,2012,20001.0,1,1,20001 - 40000,M,Twenties,UNITED STATES,Sales and Related Occupations,4
16636,DODGE,RAM 1500,2009,15001.0,0,1,0 - 20000,M,Twenties,UNITED STATES,Automotive and Watercraft Service Attendants,4
16651,DODGE,RAM 3500,2012,35001.0,1,0,140001 - 160000,M,Forties,UNITED STATES,"Airline Pilots, Copilots, and Flight Engineers",4
16658,DODGE,RAM 1500,2006,15001.0,1,1,100001 - 120000,U,Fifties,UNITED STATES,"Electronics Engineers, Except Computer",4
16659,DODGE,RAM 1500,2009,25001.0,1,1,200001+,M,Forties,UNITED STATES,Family Medicine Physicians,4
16660,DODGE,RAM 1500,2008,10001.0,0,0,?,M,Fifties,UNITED STATES,Management Analysts,4
16670,DODGE,RAM 1500,2008,15001.0,1,1,40001 - 60000,M,Fifties,UNITED STATES,Radio and Telecommunications Equipment Installers and Repairers,4
16676,DODGE,DAKOTA,2008,15001.0,0,0,0 - 20000,M,Eighties,UNITED STATES,Telemarketers,4
16681,DODGE,RAM 1500,2008,15001.0,1,1,60001 - 80000,M,Forties,UNITED STATES,Zoologists and Wildlife Biologists,4
16686,DODGE,RAM 1500,2008,20001.0,0,1,60001 - 80000,M,Forties,UNITED STATES,"Nursing Instructors and Teachers, Postsecondary",4
16691,DODGE,RAM 1500,2012,30001.0,0,1,120001 - 140000,M,Fifties,UNITED STATES,Astronomers and Physicists,4
16707,DODGE,DAKOTA,2008,20001.0,1,1,100001 - 120000,M,Thirties,UNITED STATES,Optometrists,4
16709,GMC,CANYON,2009,15001.0,1,0,?,M,Thirties,UNITED STATES,"Material Moving Workers, All Other",4
16719,DODGE,RAM 1500,2009,15001.0,1,1,20001 - 40000,M,Twenties,UNITED STATES,Reservation and Transportation Ticket Agents and Travel Clerks,4
16731,DODGE,RAM 1500,2008,15001.0,1,1,40001 - 60000,M,Twenties,UNITED STATES,"Material Recording, Scheduling, Dispatching, and Distributing Workers",4
16735,DODGE,RAM 1500,2010,15001.0,0,1,40001 - 60000,M,Fifties,UNITED STATES,Construction Equipment Operators,4
16737,DODGE,RAM 1500,2008,10001.0,0,1,40001 - 60000,M,Fifties,UNITED STATES,Extraction Workers,4
16751,DODGE,RAM 1500,2007,20001.0,0,1,40001 - 60000,M,Fifties,UNITED STATES,"Counselors, All Other",4
16755,DODGE,RAM 1500,2012,30001.0,1,1,140001 - 160000,U,Twenties,UNITED STATES,"Airline Pilots, Copilots, and Flight Engineers",4
16758,DODGE,RAM 1500,2006,10001.0,1,1,120001 - 140000,M,Forties,UNITED STATES,Computer and Information Research Scientists,4
16759,DODGE,RAM 1500,2010,25001.0,0,0,0 - 20000,M,Thirties,UNITED STATES,Parts Salespersons,4
16768,DODGE,RAM 2500,2006,20001.0,1,1,80001 - 100000,M,Thirties,UNITED STATES,"Computer Occupations, All Other",4
16780,DODGE,RAM 2500,2010,30001.0,0,1,120001 - 140000,M,Fifties,UNITED STATES,Purchasing Managers,4
16782,DODGE,RAM 1500,2011,30001.0,1,1,40001 - 60000,M,Thirties,UNITED STATES,Mechanical Drafters,4
16788,DODGE,RAM 3500,2012,45001.0,1,1,60001 - 80000,M,Twenties,UNITED STATES,Gas Plant Operators,4
16789,DODGE,RAM 1500,2009,20001.0,0,1,160001 - 180000,M,Forties,UNITED STATES,"Pediatricians, General",4
16793,DODGE,RAM 1500,2005,10001.0,0,1,40001 - 60000,M,Fifties,UNITED STATES,Terrazzo Workers and Finishers,4
16796,DODGE,RAM 1500,2005,15001.0,1,0,40001 - 60000,M,Thirties,UNITED STATES,"Life, Physical, and Social Science Technicians, All Other",4
16798,DODGE,RAM 1500,2004,10001.0,0,1,40001 - 60000,M,Fifties,UNITED STATES,Sailors and Marine Oilers,4
16801,DODGE,RAM 1500,2010,15001.0,1,1,60001 - 80000,M,Forties,UNITED STATES,"Math and Computer Science Teachers, Postsecondary",4
16802,DODGE,RAM 1500,2012,25001.0,1,1,60001 - 80000,M,Forties,UNITED STATES,Diagnostic Medical Sonographers,4
16803,GMC,CANYON,2006,15001.0,0,0,40001 - 60000,M,Sixties,UNITED STATES,Interior Designers,4
16809,DODGE,RAM 1500,2009,20001.0,0,1,80001 - 100000,M,Twenties,UNITED STATES,"Mining and Geological Engineers, Including Mining Safety Engineers",4
16823,DODGE,RAM 1500,2013,20001.0,1,1,80001 - 100000,M,Fifties,UNITED STATES,Construction Managers,4
16828,DODGE,RAM 3500,2009,30001.0,1,0,60001 - 80000,M,Forties,UNITED STATES,Transportation Inspectors,4
16830,DODGE,RAM 1500,2003,10001.0,0,1,60001 - 80000,M,Fifties,UNITED STATES,Public Relations Specialists,4
16838,DODGE,RAM 1500,2009,25001.0,0,0,?,M,Twenties,UNITED STATES,Dining Room and Cafeteria Attendants and Bartender Helpers,4
16839,DODGE,RAM 1500,2006,15001.0,1,1,120001 - 140000,M,Thirties,UNITED STATES,Computer and Information Research Scientists,4
16846,DODGE,RAM 2500,2007,30001.0,1,0,60001 - 80000,M,Forties,UNITED STATES,Pile Driver Operators,4
16854,DODGE,RAM 1500,2010,15001.0,0,1,40001 - 60000,M,Thirties,UNITED STATES,Jewelers and Precious Stone and Metal Workers,4
16856,DODGE,RAM 1500,2012,20001.0,1,1,20001 - 40000,M,Seventies,UNITED STATES,Social and Human Service Assistants,4
16858,DODGE,RAM 1500,2012,20001.0,1,1,80001 - 100000,M,Thirties,UNITED STATES,"Mining and Geological Engineers, Including Mining Safety Engineers",4
16866,DODGE,RAM 1500,2011,20001.0,0,1,120001 - 140000,M,Fifties,UNITED STATES,Pharmacists,4
16867,DODGE,RAM 1500,2011,30001.0,1,0,0 - 20000,M,Forties,UNITED STATES,"Hosts and Hostesses, Restaurant, Lounge, and Coffee Shop",4
16882,DODGE,RAM 1500,2010,25001.0,1,1,40001 - 60000,U,Thirties,UNITED STATES,Heavy Vehicle and Mobile Equipment Service Technicians and Mechanics,4
16894,DODGE,RAM 2500,2012,25001.0,1,1,80001 - 100000,M,Forties,UNITED STATES,"Environmental Science Teachers, Postsecondary",4
16914,DODGE,RAM 3500,2007,30001.0,1,0,?,M,Fifties,UNITED STATES,"Hairdressers, Hairstylists, and Cosmetologists",4
16916,DODGE,RAM 1500,2007,20001.0,1,1,40001 - 60000,M,Fifties,UNITED STATES,Insurance Sales Agents,4
16918,DODGE,RAM 1500,2008,15001.0,0,0,0 - 20000,M,Forties,UNITED STATES,Tour and Travel Guides,4
16920,DODGE,RAM 1500,2007,15001.0,1,1,40001 - 60000,M,Thirties,UNITED STATES,Paralegals and Legal Assistants,4
16923,DODGE,RAM 1500,2013,20001.0,0,1,20001 - 40000,M,Forties,UNITED STATES,"Interviewers, Except Eligibility and Loan",4
16937,DODGE,RAM 1500,2006,15001.0,1,1,20001 - 40000,M,Forties,UNITED STATES,"Substitute Teachers, Short-Term",4
16953,DODGE,RAM 1500,2013,25001.0,1,1,20001 - 40000,M,Twenties,UNITED STATES,Landscaping and Groundskeeping Workers,4
16963,DODGE,RAM SRT 10,2006,25001.0,1,1,40001 - 60000,M,Twenties,UNITED STATES,Terrazzo Workers and Finishers,4
16982,DODGE,RAM 1500,2012,20001.0,1,1,200001+,M,Thirties,UNITED STATES,General Internal Medicine Physicians,4
16983,DODGE,RAM 1500,2007,10001.0,1,1,120001 - 140000,M,Fifties,UNITED STATES,"Judges, Magistrate Judges, and Magistrates",4
16995,DODGE,RAM 1500,2011,35001.0,1,1,60001 - 80000,M,Forties,UNITED STATES,Special Education Teachers,4
17013,DODGE,RAM 1500,2009,20001.0,1,1,40001 - 60000,M,Twenties,UNITED STATES,"Directors, Religious Activities and Education",4
17018,DODGE,RAM 1500,2012,20001.0,0,1,40001 - 60000,M,Forties,UNITED STATES,"Sales Representatives of Services, Except Advertising, Insurance, Financial Services, and Travel",4
17023,GMC,CANYON,2008,15001.0,0,1,60001 - 80000,M,Seventies,UNITED STATES,Miscellaneous Life Scientists,4
17024,DODGE,DAKOTA,2010,15001.0,0,1,60001 - 80000,M,Fifties,UNITED STATES,Aircraft Mechanics and Service Technicians,4
17027,DODGE,RAM 1500,2012,20001.0,1,1,40001 - 60000,M,Fifties,UNITED STATES,"Rail Transportation Workers, All Other",4
17029,DODGE,RAM 1500,2011,15001.0,0,1,20001 - 40000,M,Twenties,UNITED STATES,Textile Bleaching and Dyeing Machine Operators and Tenders,4
17033,DODGE,RAM 1500,2012,35001.0,1,1,100001 - 120000,M,Fifties,UNITED STATES,Mathematicians,4
17035,DODGE,RAM 1500,2007,10001.0,1,1,20001 - 40000,M,Twenties,UNITED STATES,Passenger Attendants,4
17041,DODGE,RAM 1500,2012,20001.0,0,1,60001 - 80000,M,Twenties,UNITED STATES,Conservation Scientists,4
17046,DODGE,RAM 1500,2012,20001.0,1,0,0 - 20000,M,Thirties,UNITED STATES,Counter and Rental Clerks and Parts Salespersons,4
17050,DODGE,RAM 1500,2007,15001.0,0,1,0 - 20000,M,Twenties,UNITED STATES,"Janitors and Cleaners, Except Maids and Housekeeping Cleaners",4
17124,DODGE,RAM 1500,2003,10001.0,0,1,20001 - 40000,M,Twenties,UNITED STATES,Butchers and Meat Cutters,4
17137,DODGE,RAM 1500,2012,20001.0,1,1,80001 - 100000,M,Forties,UNITED STATES,"Education Administrators, All Other",4
17141,DODGE,RAM 1500,2011,25001.0,1,1,60001 - 80000,M,Forties,UNITED STATES,"Petroleum Pump System Operators, Refinery Operators, and Gaugers",4
17148,DODGE,RAM 1500,2013,30001.0,1,1,80001 - 100000,M,Thirties,UNITED STATES,Miscellaneous Social Scientists and Related Workers,4
17151,DODGE,RAM 1500,2010,20001.0,1,1,80001 - 100000,M,Thirties,UNITED STATES,Computer and Information Analysts,4
17168,DODGE,RAM 3500,2006,25001.0,1,1,160001 - 180000,M,Fifties,UNITED STATES,Nurse Anesthetists,4
17172,DODGE,RAM 2500,2005,20001.0,1,1,40001 - 60000,M,Forties,UNITED STATES,Miscellaneous Educational Instruction and Library Workers,4
17176,DODGE,RAM 1500,2008,15001.0,1,0,?,M,Twenties,UNITED STATES,Computer Numerically Controlled Tool Operators and Programmers,4
17184,DODGE,RAM 1500,2008,15001.0,0,1,40001 - 60000,M,Thirties,UNITED STATES,Transportation Security Screeners,4
17185,DODGE,RAM 1500,2009,15001.0,0,1,80001 - 100000,M,Thirties,UNITED STATES,Computer Occupations,4
17188,DODGE,RAM 1500,2013,35001.0,1,1,40001 - 60000,M,Forties,UNITED STATES,Medical Equipment Repairers,4
17203,DODGE,RAM 1500,2008,20001.0,1,1,60001 - 80000,M,Thirties,UNITED STATES,Stationary Engineers and Boiler Operators,4
17204,DODGE,RAM 1500,2011,15001.0,1,1,0 - 20000,M,Seventies,UNITED STATES,Athletes and Sports Competitors,4
17207,DODGE,RAM 1500,2012,25001.0,1,1,40001 - 60000,M,Thirties,UNITED STATES,"Community and Social Service Specialists, All Other",4
17212,DODGE,RAM 1500,2010,25001.0,1,0,0 - 20000,M,Forties,UNITED STATES,Gambling Dealers,4
17223,DODGE,RAM 1500,2007,15001.0,1,1,100001 - 120000,M,Twenties,UNITED STATES,Actuaries,4
17233,DODGE,RAM 1500,2011,20001.0,1,1,40001 - 60000,M,Thirties,UNITED STATES,Miscellaneous Communications Equipment Operators,4
17234,DODGE,RAM 1500,2011,30001.0,1,1,20001 - 40000,M,Forties,UNITED STATES,"Helpers--Installation, Maintenance, and Repair Workers",4
17250,DODGE,RAM 1500,2008,10001.0,0,1,20001 - 40000,M,Forties,UNITED STATES,Helpers--Carpenters,4
17252,DODGE,RAM 1500,2005,15001.0,1,1,60001 - 80000,M,Fifties,UNITED STATES,"Agents and Business Managers of Artists, Performers, and Athletes",4
17265,DODGE,RAM 1500,2005,10001.0,0,1,60001 - 80000,M,Twenties,UNITED STATES,"English Language and Literature Teachers, Postsecondary",4
17266,DODGE,RAM 1500,2005,10001.0,0,1,20001 - 40000,M,Forties,UNITED STATES,Cabinetmakers and Bench Carpenters,4
17267,DODGE,RAM 1500,2013,20001.0,1,1,60001 - 80000,M,Thirties,UNITED STATES,Audiologists,4
17275,DODGE,RAM 1500,2006,10001.0,0,1,20001 - 40000,M,Seventies,UNITED STATES,"Molders, Shapers, and Casters, Except Metal and Plastic",4
17286,DODGE,RAM 1500,2012,15001.0,1,1,100001 - 120000,M,Forties,UNITED STATES,Computer Hardware Engineers,4
17301,DODGE,RAM 1500,2012,25001.0,0,1,200001+,M,Twenties,UNITED STATES,Family Medicine Physicians,4
17303,DODGE,RAM 1500,2006,20001.0,0,1,20001 - 40000,M,Forties,UNITED STATES,"Gambling Service Workers, All Other",4
17307,DODGE,RAM 1500,2009,20001.0,0,1,60001 - 80000,M,Fifties,UNITED STATES,"Psychology Teachers, Postsecondary",4
17323,DODGE,RAM 1500,2011,25001.0,1,0,?,M,Twenties,UNITED STATES,Buyers and Purchasing Agents,4
17344,DODGE,RAM 1500,2011,25001.0,1,1,100001 - 120000,M,Thirties,UNITED STATES,Public Relations and Fundraising Managers,4
17348,DODGE,RAM 1500,2012,20001.0,0,1,0 - 20000,M,Forties,UNITED STATES,"Locker Room, Coatroom, and Dressing Room Attendants",4
17352,DODGE,RAM 1500,2011,25001.0,0,0,?,M,Forties,UNITED STATES,"Loading and Moving Machine Operators, Underground Mining",4
17359,DODGE,RAM 1500,2007,20001.0,0,0,20001 - 40000,M,Thirties,UNITED STATES,"Miscellaneous Vehicle and Mobile Equipment Mechanics, Installers, and Repairers",4
17366,DODGE,RAM 1500,2012,25001.0,1,0,40001 - 60000,M,Sixties,UNITED STATES,Motorboat Mechanics and Service Technicians,4
17390,DODGE,RAM 1500,2012,20001.0,0,0,0 - 20000,U,Forties,UNITED STATES,"Barbers, Hairdressers, Hairstylists and Cosmetologists",4
17391,DODGE,RAM 1500,2004,10001.0,0,0,20001 - 40000,M,Twenties,UNITED STATES,"Plating Machine Setters, Operators, and Tenders, Metal and Plastic",4
17394,GMC,CANYON,2012,15001.0,0,1,20001 - 40000,M,Thirties,UNITED STATES,Self-Enrichment Teachers,4
17399,DODGE,RAM 1500,2012,25001.0,1,1,0 - 20000,M,Seventies,UNITED STATES,Cooks and Food Preparation Workers,4
17402,DODGE,RAM 1500,2007,10001.0,0,1,40001 - 60000,M,Forties,UNITED STATES,Continuous Mining Machine Operators,4
17406,DODGE,RAM 1500,2010,20001.0,1,0,40001 - 60000,M,Twenties,UNITED STATES,Sheet Metal Workers,4
17415,DODGE,RAM 1500,2005,10001.0,1,0,40001 - 60000,M,Fifties,UNITED STATES,Exercise Physiologists,4
17418,DODGE,RAM 1500,2012,15001.0,0,1,80001 - 100000,M,Sixties,UNITED STATES,Computer Systems Analysts,4
17419,DODGE,RAM 1500,2007,15001.0,1,1,60001 - 80000,M,Forties,UNITED STATES,Editors,4
17434,DODGE,RAM 1500,2007,15001.0,0,1,40001 - 60000,M,Forties,UNITED STATES,Fundraisers,4
17437,DODGE,RAM 3500,2012,35001.0,1,0,140001 - 160000,M,Forties,UNITED STATES,"Airline Pilots, Copilots, and Flight Engineers",4
17445,DODGE,RAM 1500,2004,10001.0,1,1,0 - 20000,U,Thirties,UNITED STATES,"Ambulance Drivers and Attendants, Except Emergency Medical Technicians",4
17449,DODGE,RAM 2500,2008,30001.0,0,1,100001 - 120000,M,Thirties,UNITED STATES,Economists,4
17459,DODGE,RAM 1500,2009,25001.0,1,0,0 - 20000,M,Twenties,UNITED STATES,Pharmacy Aides,4
17464,DODGE,RAM 1500,2008,20001.0,1,1,40001 - 60000,M,Twenties,UNITED STATES,"Tax Examiners and Collectors, and Revenue Agents",4
17468,DODGE,RAM 1500,2006,15001.0,1,0,?,M,Fifties,UNITED STATES,Bus and Truck Mechanics and Diesel Engine Specialists,4
17470,DODGE,RAM 1500,2008,10001.0,1,1,20001 - 40000,M,Twenties,UNITED STATES,Miscellaneous Healthcare Support Occupations,4
17487,DODGE,DAKOTA,2011,20001.0,0,1,20001 - 40000,M,Twenties,UNITED STATES,"Secretaries and Administrative Assistants, Except Legal, Medical, and Executive",4
17510,DODGE,RAM 2500,2007,25001.0,0,1,40001 - 60000,M,Twenties,UNITED STATES,Wind Turbine Service Technicians,4
17515,DODGE,RAM 1500,2002,10001.0,0,1,20001 - 40000,M,Twenties,UNITED STATES,Food and Beverage Serving Workers,4
17538,DODGE,RAM 1500,2008,15001.0,1,1,160001 - 180000,M,Forties,UNITED STATES,Nurse Anesthetists,4
17544,DODGE,RAM SRT 10,2004,25001.0,1,1,40001 - 60000,M,Thirties,UNITED STATES,"Engineering Technologists and Technicians, Except Drafters",4
17556,DODGE,RAM 1500,2011,15001.0,1,1,80001 - 100000,M,Thirties,UNITED STATES,Nuclear Technicians,4
17560,DODGE,RAM 1500,2011,15001.0,0,1,20001 - 40000,M,Fifties,UNITED STATES,"Hairdressers, Hairstylists, and Cosmetologists",4
17571,DODGE,RAM 1500,2007,20001.0,1,1,40001 - 60000,M,Thirties,UNITED STATES,Miscellaneous Communications Equipment Operators,4
17572,DODGE,RAM 1500,2011,15001.0,1,1,120001 - 140000,M,Twenties,UNITED STATES,Operations Specialties Managers,4
17580,DODGE,RAM 2500,2011,30001.0,1,1,80001 - 100000,M,Fifties,UNITED STATES,"Agricultural Sciences Teachers, Postsecondary",4
17593,DODGE,RAM 1500,2010,20001.0,1,1,80001 - 100000,M,Forties,UNITED STATES,Bioengineers and Biomedical Engineers,4
17594,DODGE,RAM 1500,2008,20001.0,0,1,120001 - 140000,M,Sixties,UNITED STATES,Physicists,4
17596,DODGE,RAM 3500,2012,45001.0,1,0,?,M,Forties,UNITED STATES,"First-Line Supervisors of Mechanics, Installers, and Repairers",4
17605,DODGE,RAM 1500,2005,15001.0,0,1,40001 - 60000,M,Forties,UNITED STATES,Watch and Clock Repairers,4
17627,DODGE,RAM 1500,2006,10001.0,0,0,80001 - 100000,M,Twenties,UNITED STATES,Veterinarians,4
17628,DODGE,RAM 1500,2013,25001.0,1,0,?,M,Unknown,UNITED STATES,"Hosts and Hostesses, Restaurant, Lounge, and Coffee Shop",4
17630,DODGE,RAM 1500,2011,15001.0,0,1,140001 - 160000,M,Forties,UNITED STATES,Computer and Information Systems Managers,4
17636,DODGE,RAM 1500,2008,20001.0,1,1,60001 - 80000,M,Fifties,UNITED STATES,Electrical and Electronic Engineering Technologists and Technicians,4
17650,DODGE,DAKOTA,2008,15001.0,1,0,?,M,Sixties,UNITED STATES,Mental Health and Substance Abuse Social Workers,4
17651,GMC,SIERRA 2500,2007,20001.0,1,1,60001 - 80000,M,Thirties,UNITED STATES,Pile Driver Operators,4
17655,DODGE,RAM 1500,2008,20001.0,1,1,40001 - 60000,M,Forties,UNITED STATES,Counselors,4
17660,DODGE,RAM 1500,2007,15001.0,1,1,120001 - 140000,M,Forties,UNITED STATES,Marketing Managers,4
17662,DODGE,RAM 1500,2013,25001.0,0,1,20001 - 40000,M,Twenties,UNITED STATES,Miscellaneous Woodworkers,4
17668,DODGE,RAM 1500,2010,20001.0,0,1,20001 - 40000,M,Twenties,UNITED STATES,"Building Cleaning Workers, All Other",4
17689,DODGE,RAM 1500,2010,30001.0,1,1,80001 - 100000,M,Fifties,UNITED STATES,Management Analysts,4
17690,DODGE,RAM 1500,2012,20001.0,0,1,20001 - 40000,M,Twenties,UNITED STATES,"Tailors, Dressmakers, and Custom Sewers",4
17710,GMC,CANYON,2010,20001.0,0,1,20001 - 40000,M,Twenties,UNITED STATES,Library Technicians,4
17713,DODGE,RAM 1500,2013,25001.0,1,1,100001 - 120000,M,Fifties,UNITED STATES,"Engineering Teachers, Postsecondary",4
17717,DODGE,RAM 1500,2012,20001.0,0,1,80001 - 100000,M,Forties,UNITED STATES,"Biological Scientists, All Other",4
17726,DODGE,DAKOTA,2011,15001.0,0,1,0 - 20000,M,Sixties,UNITED STATES,"Library Assistants, Clerical",4
17728,DODGE,RAM 1500,2011,20001.0,0,1,140001 - 160000,M,Forties,UNITED STATES,"Dentists, All Other Specialists",4
17729,DODGE,RAM 1500,2009,15001.0,0,0,?,U,Sixties,UNITED STATES,Parking Attendants,4
17733,DODGE,RAM 1500,2011,30001.0,0,1,0 - 20000,M,Sixties,UNITED STATES,Motion Picture Projectionists,4
17747,DODGE,RAM 1500,2012,35001.0,0,0,?,M,Forties,UNITED STATES,Radiologic Technologists and Technicians,4
17757,DODGE,RAM 1500,2008,20001.0,0,0,120001 - 140000,M,Forties,UNITED STATES,Purchasing Managers,4
17765,DODGE,RAM 1500,2009,20001.0,1,1,80001 - 100000,M,Fifties,UNITED STATES,"Atmospheric, Earth, Marine, and Space Sciences Teachers, Postsecondary",4
17786,DODGE,RAM 1500,2010,10001.0,0,1,0 - 20000,M,Seventies,UNITED STATES,"Entertainment Attendants and Related Workers, All Other",4
17791,DODGE,RAM 1500,2012,25001.0,1,0,?,M,Twenties,UNITED STATES,"Baggage Porters, Bellhops, and Concierges",4
17796,DODGE,RAM 1500,2007,15001.0,1,0,0 - 20000,M,Twenties,UNITED STATES,Other Protective Service Workers,4
17801,DODGE,RAM 1500,2012,35001.0,1,0,60001 - 80000,M,Thirties,UNITED STATES,Signal and Track Switch Repairers,4
17810,DODGE,RAM 1500,2012,20001.0,0,1,40001 - 60000,M,Thirties,UNITED STATES,"Electric Motor, Power Tool, and Related Repairers",4
17855,DODGE,RAM 1500,2010,20001.0,1,1,80001 - 100000,M,Forties,UNITED STATES,Atmospheric and Space Scientists,4
17863,DODGE,RAM 3500,2008,35001.0,1,1,140001 - 160000,M,Forties,UNITED STATES,Architectural and Engineering Managers,4
17866,DODGE,RAM 1500,2011,20001.0,0,1,140001 - 160000,U,Seventies,UNITED STATES,Dentists,4
17874,DODGE,DAKOTA,2010,20001.0,0,1,100001 - 120000,M,Fifties,UNITED STATES,Actuaries,4
17878,DODGE,RAM 1500,2012,20001.0,1,1,20001 - 40000,M,Twenties,UNITED STATES,Passenger Attendants,4
17882,DODGE,RAM 1500,2009,25001.0,1,1,200001+,M,Forties,UNITED STATES,"Physicians, All Other; and Ophthalmologists, Except Pediatric",4
17885,DODGE,RAM 1500,2013,20001.0,1,1,40001 - 60000,M,Fifties,UNITED STATES,Mechanical Engineering Technologists and Technicians,4
17891,DODGE,RAM 1500,2008,10001.0,0,1,40001 - 60000,M,Fifties,UNITED STATES,Dredge Operators,4
17902,DODGE,RAM 1500,2008,15001.0,1,1,20001 - 40000,M,Twenties,UNITED STATES,"Umpires, Referees, and Other Sports Officials",4
17903,DODGE,RAM 2500,2012,25001.0,1,1,20001 - 40000,M,Twenties,UNITED STATES,"Rock Splitters, Quarry",4
17908,DODGE,RAM 1500,2008,15001.0,1,1,20001 - 40000,M,Fifties,UNITED STATES,"Textile Cutting Machine Setters, Operators, and Tenders",4
17909,DODGE,RAM 1500,2006,15001.0,1,1,0 - 20000,M,Fifties,UNITED STATES,Gambling Change Persons and Booth Cashiers,4
17930,DODGE,RAM 1500,2004,10001.0,0,1,40001 - 60000,M,Fifties,UNITED STATES,Miscellaneous Communications Equipment Operators,4
17940,DODGE,RAM 2500,2009,35001.0,0,1,200001+,M,Forties,UNITED STATES,General Internal Medicine Physicians,4
17947,DODGE,RAM 1500,2008,10001.0,0,1,40001 - 60000,M,Twenties,UNITED STATES,"Meter Readers, Utilities",4
17952,DODGE,RAM 2500,2004,20001.0,0,1,40001 - 60000,M,Thirties,UNITED STATES,Athletes and Sports Competitors,4
17962,DODGE,RAM 1500,2013,20001.0,0,0,?,M,Twenties,UNITED STATES,"Inspectors, Testers, Sorters, Samplers, and Weighers",4
17965,DODGE,RAM 1500,2003,10001.0,1,1,40001 - 60000,M,Fifties,UNITED STATES,"Educational Instruction and Library Workers, All Other",4
17978,DODGE,RAM 1500,2011,20001.0,1,1,20001 - 40000,M,Twenties,UNITED STATES,Waiters and Waitresses,4
17989,DODGE,RAM 1500,2007,15001.0,0,1,60001 - 80000,M,Twenties,UNITED STATES,Urban and Regional Planners,4
17997,DODGE,RAM 1500,2012,20001.0,0,1,60001 - 80000,M,Fifties,UNITED STATES,Registered Nurses,4
17998,DODGE,RAM 1500,2008,15001.0,0,1,20001 - 40000,U,UnderTwenty,UNITED STATES,Photographic Process Workers and Processing Machine Operators,4
18001,DODGE,RAM 1500,2012,15001.0,0,1,60001 - 80000,M,Twenties,UNITED STATES,First-Line Supervisors of Firefighting and Prevention Workers,4
18018,DODGE,RAM 2500,2006,25001.0,1,1,60001 - 80000,M,Thirties,UNITED STATES,"Sales Representatives, Wholesale and Manufacturing",4
18020,DODGE,RAM 1500,2008,15001.0,0,1,40001 - 60000,M,Forties,UNITED STATES,Other Construction and Related Workers,4
18021,DODGE,RAM 1500,2008,20001.0,0,1,40001 - 60000,U,Forties,UNITED STATES,Sound Engineering Technicians,4
18043,DODGE,RAM 1500,2010,20001.0,1,1,0 - 20000,M,Seventies,UNITED STATES,Manicurists and Pedicurists,4
18049,DODGE,RAM 1500,2010,15001.0,0,1,40001 - 60000,M,Fifties,UNITED STATES,Supervisors of Sales Workers,4
18064,DODGE,RAM 1500,2011,15001.0,0,1,20001 - 40000,M,Thirties,UNITED STATES,Other Office and Administrative Support Workers,4
18067,DODGE,RAM 2500,2012,30001.0,1,1,200001+,M,Forties,UNITED STATES,General Internal Medicine Physicians,4
18073,DODGE,RAM 3500,2010,40001.0,1,0,?,M,Thirties,UNITED STATES,Operations Research Analysts,4
18081,DODGE,RAM 1500,2012,25001.0,1,1,40001 - 60000,M,Forties,UNITED STATES,"Meeting, Convention, and Event Planners",4
18083,DODGE,RAM 1500,2004,15001.0,0,1,20001 - 40000,M,Thirties,UNITED STATES,Miscellaneous Assemblers and Fabricators,4
18088,DODGE,RAM 1500,2005,10001.0,0,0,0 - 20000,M,Fifties,UNITED STATES,Floral Designers,4
