,purchase_make,purchase_model,purchase_vehicle_year,purchase_price_LB,trade_in,vehicle_financing,customer_income,customer_gender,AgeBin,made_in,job_assign,Labels
8436,ACURA,ZDX,2010,30001.0,1,1,40001 - 60000,M,Twenties,JAPAN,"Aircraft Structure, Surfaces, Rigging, and Systems Assemblers",3
8467,PORSCHE,CAYMAN,2008,30001.0,1,1,60001 - 80000,M,Twenties,GERMANY,Police and Sheriff's Patrol Officers,3
8501,MERCEDES-BENZ,C250,2012,30001.0,1,0,?,M,Sixties,GERMANY,"Dentists, General",3
8524,PORSCHE,911,2009,55001.0,1,1,140001 - 160000,M,Forties,GERMANY,Architectural and Engineering Managers,3
8538,PORSCHE,911,2007,45001.0,0,1,20001 - 40000,M,Fifties,GERMANY,Other Protective Service Workers,3
8629,MERCEDES-BENZ,C63 AMG,2009,40001.0,0,1,200001+,F,Thirties,GERMANY,"Physicians, All Other; and Ophthalmologists, Except Pediatric",3
8645,CHRYSLER,300 C SRT,2012,35001.0,1,0,?,M,Sixties,UNITED STATES,Optometrists,3
8650,PORSCHE,CAYMAN,2009,35001.0,1,0,?,M,Fifties,GERMANY,"Ushers, Lobby Attendants, and Ticket Takers",3
8660,DODGE,CHALLENGER SRT-8,2009,30001.0,1,0,20001 - 40000,M,Thirties,UNITED STATES,"Helpers, Construction Trades",3
8672,PORSCHE,911,2012,70001.0,1,1,200001+,U,Sixties,GERMANY,Family Medicine Physicians,3
8677,MERCEDES-BENZ,C250,2012,30001.0,1,1,60001 - 80000,M,Forties,GERMANY,"Mathematical Science Teachers, Postsecondary",3
8686,PORSCHE,CAYMAN,2007,25001.0,0,0,60001 - 80000,M,Thirties,GERMANY,"Artists and Related Workers, All Other",3
8725,MERCEDES-BENZ,C250,2013,30001.0,0,1,120001 - 140000,M,UnderTwenty,GERMANY,Petroleum Engineers,3
8733,MERCEDES-BENZ,C250,2012,35001.0,0,1,140001 - 160000,M,Fifties,GERMANY,Computer and Information Systems Managers,3
8744,MERCEDES-BENZ,C63 AMG,2014,60001.0,1,0,?,F,Forties,GERMANY,Fundraisers,3
8777,MERCEDES-BENZ,C250,2013,35001.0,0,0,?,M,Fifties,GERMANY,"Helpers--Installation, Maintenance, and Repair Workers",3
8783,LEXUS,SC 430,2007,25001.0,1,1,40001 - 60000,M,Forties,JAPAN,"Morticians, Undertakers, and Funeral Arrangers",3
8806,JAGUAR,XJ8,2008,25001.0,1,1,100001 - 120000,M,Fifties,UNITED KINGDOM,Training and Development Managers,3
8826,LEXUS,SC 430,2005,25001.0,0,0,?,F,Fifties,JAPAN,"Lathe and Turning Machine Tool Setters, Operators, and Tenders, Metal and Plastic",3
8827,DODGE,CHALLENGER,2013,35001.0,1,0,?,M,Forties,UNITED STATES,Light Truck Drivers,3
8838,PORSCHE,CAYMAN,2007,25001.0,1,1,60001 - 80000,M,Forties,GERMANY,Ship and Boat Captains and Operators,3
8868,MERCEDES-BENZ,C250,2013,30001.0,1,1,40001 - 60000,M,Forties,GERMANY,"Paving, Surfacing, and Tamping Equipment Operators",3
8873,DODGE,CHALLENGER SRT-8,2010,30001.0,0,1,80001 - 100000,U,Forties,UNITED STATES,Miscellaneous Social Scientists and Related Workers,3
8959,PORSCHE,911,2008,50001.0,0,0,?,M,Sixties,GERMANY,Mathematicians,3
8969,PORSCHE,CAYMAN,2008,25001.0,0,0,?,F,Forties,GERMANY,Materials Scientists,3
9004,PORSCHE,911,2006,40001.0,0,0,?,M,Sixties,GERMANY,Counter and Rental Clerks,3
9021,DODGE,CHALLENGER SRT-8,2013,35001.0,0,1,80001 - 100000,M,Twenties,UNITED STATES,Air Traffic Controllers and Airfield Operations Specialists,3
9031,ACURA,ZDX,2012,35001.0,1,0,?,U,Forties,JAPAN,Dietitians and Nutritionists,3
9033,PORSCHE,CAYMAN,2007,30001.0,1,0,160001 - 180000,M,Forties,GERMANY,"Pediatricians, General",3
9052,PORSCHE,911,2010,55001.0,1,1,140001 - 160000,M,Forties,GERMANY,"Dentists, All Other Specialists",3
9055,ACURA,ZDX,2010,25001.0,0,1,80001 - 100000,F,Forties,JAPAN,Elevator and Escalator Installers and Repairers,3
9060,PORSCHE,CAYMAN,2008,35001.0,1,1,140001 - 160000,U,Fifties,GERMANY,"Airline Pilots, Copilots, and Flight Engineers",3
9080,MERCEDES-BENZ,C250,2012,25001.0,0,1,160001 - 180000,M,Thirties,GERMANY,Nurse Anesthetists,3
9092,CADILLAC,ATS,2013,30001.0,0,1,80001 - 100000,U,Forties,UNITED STATES,Materials Engineers,3
9103,PORSCHE,911,2006,45001.0,0,1,200001+,M,Forties,GERMANY,Family Medicine Physicians,3
9109,MERCEDES-BENZ,C250,2012,25001.0,1,0,?,F,Fifties,GERMANY,"Textile Cutting Machine Setters, Operators, and Tenders",3
9142,MERCEDES-BENZ,C250,2012,25001.0,1,1,40001 - 60000,F,Fifties,GERMANY,Correctional Officers and Jailers,3
9159,MERCEDES-BENZ,C250,2013,25001.0,0,1,140001 - 160000,F,Forties,GERMANY,Architectural and Engineering Managers,3
9163,LEXUS,SC 430,2006,30001.0,0,0,?,F,Sixties,JAPAN,"Religious Workers, All Other",3
9187,MERCEDES-BENZ,C63 AMG,2010,45001.0,1,1,140001 - 160000,M,Thirties,GERMANY,Computer and Information Systems Managers,3
9234,PORSCHE,CAYMAN,2006,30001.0,1,0,?,M,Thirties,GERMANY,Audiologists,3
9242,DODGE,CHALLENGER SRT-8,2010,30001.0,1,1,140001 - 160000,M,Forties,UNITED STATES,Dentists,3
9251,PORSCHE,911,2009,55001.0,1,0,120001 - 140000,M,Forties,GERMANY,Aircraft Pilots and Flight Engineers,3
9312,DODGE,CHALLENGER SRT-8,2012,35001.0,0,0,?,M,Fifties,UNITED STATES,Automotive and Watercraft Service Attendants,3
9352,DODGE,CHALLENGER SRT-8,2010,25001.0,1,1,40001 - 60000,M,Twenties,UNITED STATES,Physical Therapist Assistants and Aides,3
9355,DODGE,CHALLENGER SRT-8,2009,25001.0,1,1,40001 - 60000,M,Twenties,UNITED STATES,Legal Support Workers,3
9391,JAGUAR,XKR,2008,40001.0,1,0,200001+,M,Fifties,UNITED KINGDOM,"Physicians, All Other; and Ophthalmologists, Except Pediatric",3
9436,PORSCHE,911,2004,40001.0,1,1,200001+,M,Forties,GERMANY,Family Medicine Physicians,3
9470,PORSCHE,CAYMAN,2008,35001.0,0,1,200001+,M,Thirties,GERMANY,General Internal Medicine Physicians,3
9491,PORSCHE,911,2007,65001.0,1,1,200001+,M,Forties,GERMANY,General Internal Medicine Physicians,3
9493,PORSCHE,911,2007,45001.0,0,1,140001 - 160000,M,Forties,GERMANY,Architectural and Engineering Managers,3
9507,DODGE,CHALLENGER SRT-8,2008,30001.0,0,1,60001 - 80000,M,Thirties,UNITED STATES,"Recreation and Fitness Studies Teachers, Postsecondary",3
9509,MERCEDES-BENZ,C250,2012,30001.0,1,1,60001 - 80000,F,Thirties,GERMANY,Labor Relations Specialists,3
9520,MERCEDES-BENZ,C250,2013,30001.0,1,1,60001 - 80000,U,Twenties,GERMANY,"Secondary School Teachers, Except Special and Career/Technical Education",3
9524,PORSCHE,CAYMAN,2011,40001.0,1,0,?,M,Seventies,GERMANY,"Cement Masons, Concrete Finishers, and Terrazzo Workers",3
9527,MERCEDES-BENZ,C250,2012,30001.0,0,1,100001 - 120000,M,Twenties,GERMANY,Electrical and Electronics Engineers,3
9532,SUBARU,BRZ,2013,25001.0,1,0,20001 - 40000,M,Twenties,JAPAN,Food Preparation and Serving Related Occupations,3
9533,PORSCHE,CAYMAN,2007,25001.0,1,1,140001 - 160000,M,Forties,GERMANY,Architectural and Engineering Managers,3
9554,MERCEDES-BENZ,C250,2012,30001.0,1,0,80001 - 100000,M,Fifties,GERMANY,"Atmospheric, Earth, Marine, and Space Sciences Teachers, Postsecondary",3
9648,MERCEDES-BENZ,C63 AMG,2009,35001.0,1,1,200001+,M,Sixties,GERMANY,"Physicians, All Other; and Ophthalmologists, Except Pediatric",3
9662,ACURA,ZDX,2010,30001.0,0,1,120001 - 140000,F,Fifties,JAPAN,Aircraft Pilots and Flight Engineers,3
9744,MERCEDES-BENZ,C250,2012,35001.0,0,0,?,M,Twenties,GERMANY,Fabric and Apparel Patternmakers,3
9749,DODGE,CHALLENGER SRT-8,2011,30001.0,1,1,80001 - 100000,M,Twenties,UNITED STATES,Elevator and Escalator Installers and Repairers,3
9772,PORSCHE,911,2006,45001.0,0,0,?,M,Forties,GERMANY,Food Scientists and Technologists,3
9774,DODGE,CHALLENGER SRT-8,2010,30001.0,1,1,100001 - 120000,M,Forties,UNITED STATES,"Software and Web Developers, Programmers, and Testers",3
9792,PORSCHE,CAYMAN,2009,35001.0,0,1,200001+,M,Sixties,GERMANY,"Physicians, All Other; and Ophthalmologists, Except Pediatric",3
9851,MERCEDES-BENZ,C250,2012,25001.0,1,1,180001 - 200000,M,Thirties,GERMANY,Chief Executives,3
9881,PORSCHE,911,2008,75001.0,0,1,200001+,M,Forties,GERMANY,General Internal Medicine Physicians,3
9891,MERCEDES-BENZ,C250,2013,30001.0,0,0,?,F,Fifties,GERMANY,"Special Education Teachers, Kindergarten and Elementary School",3
9994,MERCEDES-BENZ,C250,2012,25001.0,1,0,?,M,Twenties,GERMANY,"Dentists, All Other Specialists",3
10004,PORSCHE,CAYMAN,2008,25001.0,0,0,0 - 20000,M,Thirties,GERMANY,Sewing Machine Operators,3
10007,DODGE,CHALLENGER SRT-8,2009,30001.0,0,1,200001+,M,Fifties,UNITED STATES,Family Medicine Physicians,3
10022,MERCEDES-BENZ,C250,2013,30001.0,0,1,80001 - 100000,F,Fifties,GERMANY,Mathematical Science Occupations,3
10034,LEXUS,SC 430,2007,25001.0,1,0,40001 - 60000,M,Forties,JAPAN,Lodging Managers,3
10051,PORSCHE,911,2012,70001.0,1,0,200001+,M,Thirties,GERMANY,"Physicians, All Other; and Ophthalmologists, Except Pediatric",3
10069,LEXUS,SC 430,2008,30001.0,1,1,40001 - 60000,F,Forties,JAPAN,Miscellaneous Communications Equipment Operators,3
10079,MERCEDES-BENZ,C250,2012,30001.0,0,1,60001 - 80000,F,Forties,GERMANY,Commercial and Industrial Designers,3
10110,CADILLAC,ATS,2013,35001.0,1,1,0 - 20000,M,Sixties,UNITED STATES,Miscellaneous Food Preparation and Serving Related Workers,3
10205,MERCEDES-BENZ,C250,2012,30001.0,0,0,0 - 20000,M,Fifties,GERMANY,Laundry and Dry-Cleaning Workers,3
10208,PORSCHE,CAYMAN,2008,30001.0,1,0,0 - 20000,F,Forties,GERMANY,"Ambulance Drivers and Attendants, Except Emergency Medical Technicians",3
10225,MERCEDES-BENZ,C250,2012,30001.0,1,1,60001 - 80000,F,Forties,GERMANY,Public Relations Specialists,3
10245,CHRYSLER,300 C SRT,2010,25001.0,1,1,40001 - 60000,M,Twenties,UNITED STATES,"Furnace, Kiln, Oven, Drier, and Kettle Operators and Tenders",3
10250,DODGE,CHALLENGER SRT-8,2012,40001.0,0,1,140001 - 160000,U,Twenties,UNITED STATES,Architectural and Engineering Managers,3
10255,DODGE,CHALLENGER SRT-8,2010,30001.0,0,1,40001 - 60000,M,Forties,UNITED STATES,Reinforcing Iron and Rebar Workers,3
10266,MERCEDES-BENZ,C63 AMG,2012,65001.0,0,1,60001 - 80000,F,Twenties,GERMANY,Biological Scientists,3
10270,CADILLAC,ATS,2013,30001.0,0,1,40001 - 60000,M,Thirties,UNITED STATES,Advertising Sales Agents,3
10277,MERCEDES-BENZ,C250,2013,30001.0,1,1,60001 - 80000,M,Seventies,GERMANY,Construction and Building Inspectors,3
10286,DODGE,CHALLENGER SRT-8,2008,30001.0,0,1,120001 - 140000,M,Twenties,UNITED STATES,Petroleum Engineers,3
10287,JAGUAR,XJ8,2008,25001.0,1,1,140001 - 160000,U,Thirties,UNITED KINGDOM,Architectural and Engineering Managers,3
10288,JAGUAR,XKR,2008,35001.0,0,1,140001 - 160000,M,Sixties,UNITED KINGDOM,"Dentists, General",3
10301,PORSCHE,CAYMAN,2007,30001.0,0,1,200001+,F,Fifties,GERMANY,"Physicians, All Other; and Ophthalmologists, Except Pediatric",3
10346,PORSCHE,911,2010,50001.0,1,1,200001+,M,Thirties,GERMANY,Family Medicine Physicians,3
10347,MERCEDES-BENZ,C250,2013,30001.0,1,1,200001+,M,Forties,GERMANY,Family Medicine Physicians,3
10357,PORSCHE,CAYMAN,2008,35001.0,0,1,200001+,F,Twenties,GERMANY,General Internal Medicine Physicians,3
10390,PORSCHE,CAYMAN,2006,30001.0,0,1,20001 - 40000,M,Forties,GERMANY,Bicycle Repairers,3
10395,PORSCHE,911,2008,50001.0,0,0,?,M,Fifties,GERMANY,"Pediatricians, General",3
10403,PORSCHE,CAYMAN,2008,35001.0,1,1,140001 - 160000,M,Forties,GERMANY,"Dentists, General",3
10413,MERCEDES-BENZ,C250,2012,25001.0,1,1,140001 - 160000,M,Fifties,GERMANY,Dentists,3
10472,DODGE,CHALLENGER SRT-8,2012,35001.0,0,0,?,M,Forties,UNITED STATES,"Tailors, Dressmakers, and Sewers",3
10490,PORSCHE,CAYMAN,2011,35001.0,0,1,100001 - 120000,F,Fifties,GERMANY,Public Relations and Fundraising Managers,3
10501,MERCEDES-BENZ,C63 AMG,2010,45001.0,0,1,200001+,M,Thirties,GERMANY,General Internal Medicine Physicians,3
10531,MERCEDES-BENZ,C250,2012,30001.0,1,1,80001 - 100000,M,Sixties,GERMANY,Construction Managers,3
10543,MERCEDES-BENZ,C250,2013,25001.0,0,1,60001 - 80000,M,Thirties,GERMANY,Logisticians,3
10622,ACURA,ZDX,2012,35001.0,0,0,20001 - 40000,U,Twenties,JAPAN,Nursing Assistants,3
10624,MERCEDES-BENZ,C250,2012,30001.0,1,0,100001 - 120000,F,Fifties,GERMANY,Actuaries,3
10661,PORSCHE,911,2009,55001.0,0,1,140001 - 160000,F,Fifties,GERMANY,Architectural and Engineering Managers,3
10668,PORSCHE,911,2006,35001.0,1,1,60001 - 80000,M,Forties,GERMANY,Electrical Power-Line Installers and Repairers,3
10697,MERCEDES-BENZ,C250,2012,30001.0,1,1,60001 - 80000,F,Thirties,GERMANY,Transportation Inspectors,3
10702,MERCEDES-BENZ,C63 AMG,2009,35001.0,1,1,80001 - 100000,M,Thirties,GERMANY,Construction Managers,3
10765,PORSCHE,911,2007,50001.0,1,1,140001 - 160000,M,Forties,GERMANY,Computer and Information Systems Managers,3
10777,ACURA,ZDX,2010,25001.0,0,1,120001 - 140000,M,Forties,JAPAN,Pharmacists,3
10811,DODGE,CHALLENGER SRT-8,2011,30001.0,0,1,180001 - 200000,M,Thirties,UNITED STATES,Chief Executives,3
10813,PORSCHE,911,2004,40001.0,0,1,80001 - 100000,M,Forties,GERMANY,Physical Scientists,3
10820,SUBARU,BRZ,2013,25001.0,0,1,20001 - 40000,M,Fifties,JAPAN,Pharmacy Aides,3
10827,PORSCHE,CAYMAN,2008,30001.0,1,0,?,M,Thirties,GERMANY,First-Line Supervisors of Transportation and Material Moving Workers,3
10831,PORSCHE,CAYMAN,2007,25001.0,1,1,120001 - 140000,M,Forties,GERMANY,Astronomers and Physicists,3
10852,LEXUS,SC 430,2006,25001.0,1,1,200001+,M,Sixties,JAPAN,Family Medicine Physicians,3
10863,MERCEDES-BENZ,C250,2013,35001.0,1,1,20001 - 40000,M,Sixties,GERMANY,"Multiple Machine Tool Setters, Operators, and Tenders, Metal and Plastic",3
10864,PORSCHE,911,2008,70001.0,1,1,80001 - 100000,M,Thirties,GERMANY,"Agricultural Sciences Teachers, Postsecondary",3
10885,LEXUS,SC 430,2008,30001.0,1,1,100001 - 120000,F,Thirties,JAPAN,Actuaries,3
10911,ACURA,ZDX,2010,30001.0,0,1,60001 - 80000,M,Twenties,JAPAN,"Communications Teachers, Postsecondary",3
10916,MERCEDES-BENZ,C250,2012,30001.0,0,1,40001 - 60000,F,Forties,GERMANY,"Electrical and Electronics Repairers, Commercial and Industrial Equipment",3
10924,DODGE,CHALLENGER SRT-8,2009,30001.0,0,1,80001 - 100000,F,Thirties,UNITED STATES,"Environmental Science Teachers, Postsecondary",3
10973,PORSCHE,CAYMAN,2009,35001.0,0,0,?,M,Sixties,GERMANY,Computer and Information Systems Managers,3
10976,MERCEDES-BENZ,C250,2013,30001.0,0,1,60001 - 80000,F,Fifties,GERMANY,Transportation Inspectors,3
10977,PORSCHE,911,2007,45001.0,0,1,200001+,M,Thirties,GERMANY,General Internal Medicine Physicians,3
11004,PORSCHE,911,2011,80001.0,0,0,?,M,Sixties,GERMANY,Public Safety Telecommunicators,3
11012,MERCEDES-BENZ,C250,2013,30001.0,1,1,60001 - 80000,M,Twenties,GERMANY,Aircraft Mechanics and Service Technicians,3
11094,JAGUAR,XJ8,2008,25001.0,1,0,?,M,Fifties,UNITED KINGDOM,Loan Interviewers and Clerks,3
11113,DODGE,CHALLENGER SRT-8,2010,30001.0,1,1,60001 - 80000,M,Thirties,UNITED STATES,"Claims Adjusters, Examiners, and Investigators",3
11119,PONTIAC,GTO,2006,25001.0,1,1,60001 - 80000,M,Twenties,UNITED STATES,Anthropologists and Archeologists,3
11168,MERCEDES-BENZ,C250,2012,30001.0,1,1,40001 - 60000,M,Forties,GERMANY,Automotive Body and Related Repairers,3
11193,MERCEDES-BENZ,C250,2012,30001.0,0,0,?,F,Fifties,GERMANY,First-Line Supervisors of Police and Detectives,3
11207,PORSCHE,911,2009,75001.0,1,1,200001+,M,Thirties,GERMANY,Family Medicine Physicians,3
11231,PORSCHE,911,2008,45001.0,1,1,80001 - 100000,M,Fifties,GERMANY,Mechanical Engineers,3
11239,CHRYSLER,300 C SRT,2008,30001.0,1,1,120001 - 140000,M,Forties,UNITED STATES,Political Scientists,3
11272,PORSCHE,CAYMAN,2006,35001.0,1,0,0 - 20000,M,Sixties,GERMANY,Other Teachers and Instructors,3
11277,MERCEDES-BENZ,C250,2012,25001.0,1,1,120001 - 140000,F,Thirties,GERMANY,Political Scientists,3
11313,LEXUS,SC 430,2007,25001.0,0,1,160001 - 180000,M,Fifties,JAPAN,"Pediatricians, General",3
11314,LEXUS,SC 430,2005,25001.0,1,1,200001+,M,Fifties,JAPAN,General Internal Medicine Physicians,3
11317,PORSCHE,911,2006,40001.0,1,1,40001 - 60000,M,Forties,GERMANY,"Legal Support Workers, All Other",3
11365,PORSCHE,CAYMAN,2007,35001.0,1,1,100001 - 120000,M,Forties,GERMANY,General and Operations Managers,3
11393,MERCEDES-BENZ,C63 AMG,2012,60001.0,1,1,200001+,M,Fifties,GERMANY,"Physicians, All Other; and Ophthalmologists, Except Pediatric",3
11394,CADILLAC,ATS,2013,30001.0,0,1,180001 - 200000,F,Thirties,UNITED STATES,Chief Executives,3
11396,MERCEDES-BENZ,C250,2013,30001.0,0,0,80001 - 100000,U,Thirties,GERMANY,Occupational Therapists,3
11439,PORSCHE,911,2007,50001.0,1,1,100001 - 120000,F,Thirties,GERMANY,Physician Assistants,3
11462,DODGE,CHALLENGER SRT-8,2012,35001.0,1,1,40001 - 60000,M,Forties,UNITED STATES,Structural Iron and Steel Workers,3
11474,DODGE,CHALLENGER SRT-8,2009,25001.0,0,1,40001 - 60000,M,Forties,UNITED STATES,Insurance Claims and Policy Processing Clerks,3
11486,PORSCHE,911,2006,35001.0,1,1,80001 - 100000,M,Twenties,GERMANY,Architecture and Engineering Occupations,3
11542,MERCEDES-BENZ,C250,2012,30001.0,1,1,40001 - 60000,F,Thirties,GERMANY,Water and Wastewater Treatment Plant and System Operators,3
11543,MERCEDES-BENZ,C250,2013,30001.0,1,1,40001 - 60000,U,Sixties,GERMANY,Counselors,3
11555,MERCEDES-BENZ,C63 AMG,2010,45001.0,0,1,100001 - 120000,M,Thirties,GERMANY,Chemical Engineers,3
11574,MERCEDES-BENZ,C250,2013,30001.0,1,1,200001+,M,Forties,GERMANY,Family Medicine Physicians,3
11586,CADILLAC,ATS,2013,30001.0,1,1,0 - 20000,M,Eighties,UNITED STATES,"Teaching Assistants, Except Postsecondary",3
11647,ACURA,ZDX,2011,35001.0,1,1,80001 - 100000,U,Thirties,JAPAN,"Health Specialties Teachers, Postsecondary",3
11655,MERCEDES-BENZ,C250,2013,25001.0,0,1,140001 - 160000,M,Twenties,GERMANY,"Dentists, All Other Specialists",3
11693,MERCEDES-BENZ,C250,2012,25001.0,0,1,0 - 20000,F,Sixties,GERMANY,Dietetic Technicians,3
11714,MERCEDES-BENZ,C63 AMG,2009,35001.0,1,1,60001 - 80000,M,Twenties,GERMANY,"Clinical, Counseling, and School Psychologists",3
11741,LEXUS,SC 430,2006,25001.0,1,1,100001 - 120000,F,Fifties,JAPAN,Software Developers and Software Quality Assurance Analysts and Testers,3
11747,MERCEDES-BENZ,C250,2012,25001.0,0,0,80001 - 100000,M,Forties,GERMANY,Elevator and Escalator Installers and Repairers,3
11781,ACURA,ZDX,2010,30001.0,0,0,20001 - 40000,M,Forties,JAPAN,Counter and Rental Clerks,3
11790,PORSCHE,CAYMAN,2007,30001.0,0,1,20001 - 40000,U,Forties,GERMANY,Material Moving Workers,3
11795,JAGUAR,XKR,2008,35001.0,0,0,100001 - 120000,M,Sixties,UNITED KINGDOM,Mathematicians,3
11799,MERCEDES-BENZ,C250,2013,30001.0,1,1,?,U,HundredPlus,GERMANY,Tour and Travel Guides,3
11813,PORSCHE,CAYMAN,2010,35001.0,1,1,60001 - 80000,U,Fifties,GERMANY,"Career/Technical Education Teachers, Secondary School",3
11822,MERCEDES-BENZ,C250,2013,35001.0,1,1,80001 - 100000,M,Forties,GERMANY,Materials Engineers,3
11838,PORSCHE,911,2009,55001.0,0,0,?,F,Forties,GERMANY,Other Construction and Related Workers,3
11844,DODGE,CHALLENGER SRT-8,2010,30001.0,0,1,100001 - 120000,M,Forties,UNITED STATES,Mathematicians,3
11857,PORSCHE,CAYMAN,2008,35001.0,1,1,100001 - 120000,M,Forties,GERMANY,Nurse Practitioners,3
11902,DODGE,CHALLENGER SRT-8,2011,35001.0,1,1,160001 - 180000,M,Fifties,UNITED STATES,"Pediatricians, General",3
11913,PORSCHE,CAYMAN,2008,35001.0,0,0,0 - 20000,M,Seventies,GERMANY,Other Teachers and Instructors,3
11940,MERCEDES-BENZ,C250,2013,30001.0,0,1,120001 - 140000,F,Fifties,GERMANY,Marketing and Sales Managers,3
11943,MERCEDES-BENZ,C250,2012,25001.0,1,1,120001 - 140000,F,Fifties,GERMANY,Compensation and Benefits Managers,3
11954,SUBARU,BRZ,2013,25001.0,0,1,80001 - 100000,F,Forties,JAPAN,Sociologists,3
11965,MERCEDES-BENZ,C250,2012,30001.0,1,1,80001 - 100000,F,Sixties,GERMANY,Education and Childcare Administrators,3
11985,PORSCHE,CAYMAN,2006,30001.0,0,1,?,F,Forties,GERMANY,Chief Executives,3
12010,PORSCHE,CAYMAN,2007,25001.0,1,1,40001 - 60000,M,Thirties,GERMANY,Flight Attendants,3
12012,CHEVROLET,SSR,2006,30001.0,1,0,60001 - 80000,U,Thirties,UNITED STATES,"Agents and Business Managers of Artists, Performers, and Athletes",3
12046,DODGE,CHALLENGER SRT-8,2008,30001.0,0,0,?,M,Sixties,UNITED STATES,Operations Research Analysts,3
12100,LEXUS,SC 430,2008,30001.0,1,1,0 - 20000,M,HundredPlus,JAPAN,Tour and Travel Guides,3
12142,PORSCHE,CAYMAN,2008,30001.0,0,1,200001+,F,Fifties,GERMANY,Family Medicine Physicians,3
12170,MERCEDES-BENZ,C250,2012,25001.0,1,1,100001 - 120000,M,Thirties,GERMANY,"Lawyers, Judges, and Related Workers",3
12171,MERCEDES-BENZ,C250,2012,30001.0,1,0,?,M,Forties,GERMANY,Industrial Engineers,3
12200,PORSCHE,CAYMAN,2009,35001.0,0,0,?,M,Fifties,GERMANY,Shoe and Leather Workers and Repairers,3
12219,PORSCHE,911,2008,45001.0,1,1,60001 - 80000,U,Forties,GERMANY,"Philosophy and Religion Teachers, Postsecondary",3
12230,LEXUS,SC 430,2005,25001.0,1,1,160001 - 180000,M,Forties,JAPAN,Nurse Anesthetists,3
12231,PORSCHE,911,2003,25001.0,1,0,?,M,Thirties,GERMANY,"Preschool Teachers, Except Special Education",3
12260,PORSCHE,911,2011,75001.0,1,0,?,M,Fifties,GERMANY,Dancers and Choreographers,3
12289,ACURA,ZDX,2010,25001.0,1,1,200001+,U,Thirties,JAPAN,Family Medicine Physicians,3
12310,MERCEDES-BENZ,C250,2013,30001.0,1,1,140001 - 160000,M,Sixties,GERMANY,Dentists,3
12312,MERCEDES-BENZ,C250,2012,30001.0,0,1,100001 - 120000,F,Forties,GERMANY,Aerospace Engineers,3
12327,DODGE,CHALLENGER SRT-8,2010,30001.0,1,1,60001 - 80000,F,Twenties,UNITED STATES,Gas Plant Operators,3
12338,PORSCHE,911,2007,45001.0,0,0,200001+,M,Fifties,GERMANY,"Physicians, All Other; and Ophthalmologists, Except Pediatric",3
12342,DODGE,CHALLENGER SRT-8,2011,30001.0,0,0,0 - 20000,M,Fifties,UNITED STATES,Laborers and Material Movers,3
12370,PORSCHE,911,2004,35001.0,1,1,100001 - 120000,M,Thirties,GERMANY,Computer Network Architects,3
12381,PORSCHE,911,2008,60001.0,1,0,200001+,M,Forties,GERMANY,General Internal Medicine Physicians,3
12427,PORSCHE,CAYMAN,2007,30001.0,0,1,120001 - 140000,M,Thirties,GERMANY,Computer and Information Research Scientists,3
12460,MERCEDES-BENZ,C250,2012,30001.0,0,0,?,F,Forties,GERMANY,"Motor Vehicle Operators, All Other",3
12464,CADILLAC,ATS,2013,30001.0,1,1,40001 - 60000,M,Sixties,UNITED STATES,Airfield Operations Specialists,3
12465,LEXUS,SC 430,2006,25001.0,1,0,0 - 20000,F,Sixties,JAPAN,Recreation Workers,3
12479,DODGE,CHALLENGER SRT-8,2009,30001.0,0,1,60001 - 80000,M,Thirties,UNITED STATES,"Nursing Instructors and Teachers, Postsecondary",3
12505,PORSCHE,CAYMAN,2007,35001.0,1,1,120001 - 140000,M,Thirties,GERMANY,Financial Managers,3
12586,JAGUAR,XKR,2007,40001.0,1,1,200001+,M,Forties,UNITED KINGDOM,"Physicians, All Other; and Ophthalmologists, Except Pediatric",3
12596,CHRYSLER,300 C SRT,2008,25001.0,0,1,60001 - 80000,M,Twenties,UNITED STATES,"Foreign Language and Literature Teachers, Postsecondary",3
12600,PORSCHE,CAYMAN,2008,35001.0,1,1,0 - 20000,F,Thirties,GERMANY,"Ushers, Lobby Attendants, and Ticket Takers",3
12607,MERCEDES-BENZ,C250,2012,30001.0,1,1,200001+,M,Forties,GERMANY,General Internal Medicine Physicians,3
12609,PORSCHE,911,2009,65001.0,1,1,200001+,M,Forties,GERMANY,"Physicians, All Other; and Ophthalmologists, Except Pediatric",3
12634,PORSCHE,CAYMAN,2006,35001.0,1,0,?,M,Unknown,GERMANY,Medical Secretaries and Administrative Assistants,3
12666,MERCEDES-BENZ,C250,2013,30001.0,0,0,?,M,UnderTwenty,GERMANY,Plant and System Operators,3
12685,ACURA,ZDX,2011,30001.0,1,1,100001 - 120000,M,Thirties,JAPAN,Nurse Practitioners,3
12708,MERCEDES-BENZ,C250,2013,30001.0,1,1,120001 - 140000,U,Forties,GERMANY,Astronomers and Physicists,3
12709,PORSCHE,911,2006,40001.0,1,1,100001 - 120000,M,Forties,GERMANY,Human Resources Managers,3
12721,ACURA,ZDX,2010,25001.0,0,1,60001 - 80000,M,Twenties,JAPAN,Special Effects Artists and Animators,3
12725,MERCEDES-BENZ,C250,2012,25001.0,0,1,140001 - 160000,M,Fifties,GERMANY,Dentists,3
12804,PORSCHE,911,2007,50001.0,1,0,140001 - 160000,U,Fifties,GERMANY,"Dentists, All Other Specialists",3
