,purchase_make,purchase_model,purchase_vehicle_year,purchase_price_LB,trade_in,vehicle_financing,customer_income,customer_gender,AgeBin,made_in,job_assign,Labels
14614,MERCEDES-BENZ,C300,2011,25001.0,0,0,?,F,Thirties,GERMANY,"First-Line Supervisors of Mechanics, Installers, and Repairers",4
14615,SCION,FR-S,2013,20001.0,1,1,80001 - 100000,M,Forties,UNITED STATES,Information Security Analysts,4
14620,MERCEDES-BENZ,C300,2010,25001.0,0,0,?,F,Forties,GERMANY,Medical Scientists,4
14622,MERCEDES-BENZ,C300,2010,20001.0,0,0,?,M,Sixties,GERMANY,Waiters and Waitresses,4
14626,MERCEDES-BENZ,C300,2009,20001.0,1,1,60001 - 80000,M,Fifties,GERMANY,"Clinical, Counseling, and School Psychologists",4
14627,SCION,TC,2012,15001.0,1,1,0 - 20000,F,Twenties,UNITED STATES,Coaches and Scouts,4
14632,HYUNDAI,VELOSTER,2013,15001.0,0,1,40001 - 60000,M,Thirties,SOUTH KOREA,Religious Workers,4
14636,MERCEDES-BENZ,C300,2011,25001.0,1,0,?,M,Fifties,GERMANY,Air Traffic Controllers,4
14639,MERCEDES-BENZ,C300,2008,20001.0,1,1,80001 - 100000,M,Thirties,GERMANY,Environmental Engineers,4
14643,DODGE,CHALLENGER,2013,30001.0,0,1,?,M,Forties,UNITED STATES,Refuse and Recyclable Material Collectors,4
14645,MERCEDES-BENZ,C300,2010,20001.0,1,1,40001 - 60000,F,Thirties,GERMANY,Statistical Assistants,4
14646,SCION,TC,2013,15001.0,1,1,40001 - 60000,M,Twenties,UNITED STATES,"Sales Representatives, Services",4
14647,MERCEDES-BENZ,C300,2009,20001.0,1,1,140001 - 160000,M,Fifties,GERMANY,Dentists,4
14649,MERCEDES-BENZ,C300,2011,25001.0,0,0,80001 - 100000,M,UnderTwenty,GERMANY,"Business Teachers, Postsecondary",4
14661,MERCEDES-BENZ,C300,2011,25001.0,0,1,200001+,M,Forties,GERMANY,"Physicians, All Other; and Ophthalmologists, Except Pediatric",4
14665,MERCEDES-BENZ,C300,2010,25001.0,0,1,140001 - 160000,M,Forties,GERMANY,Dentists,4
14670,MERCEDES-BENZ,C300,2010,20001.0,1,0,80001 - 100000,M,Thirties,GERMANY,Mechanical Engineers,4
14673,MERCEDES-BENZ,C300,2010,20001.0,1,0,40001 - 60000,U,Forties,GERMANY,Roofers,4
14678,DODGE,CHALLENGER,2012,20001.0,0,1,80001 - 100000,M,Thirties,UNITED STATES,Computer and Information Analysts,4
14700,MERCEDES-BENZ,C300,2010,20001.0,1,1,100001 - 120000,F,Forties,GERMANY,Medical and Health Services Managers,4
14705,MERCEDES-BENZ,C300,2012,30001.0,0,1,0 - 20000,M,Thirties,GERMANY,Other Transportation Workers,4
14707,MERCEDES-BENZ,C300,2010,20001.0,0,1,80001 - 100000,M,Thirties,GERMANY,Commercial Pilots,4
14727,MERCEDES-BENZ,C300,2010,20001.0,0,1,140001 - 160000,F,Forties,GERMANY,"Airline Pilots, Copilots, and Flight Engineers",4
14731,MERCEDES-BENZ,C300,2011,25001.0,1,1,0 - 20000,F,Sixties,GERMANY,Pharmacy Aides,4
14735,MERCEDES-BENZ,C300,2009,20001.0,0,1,60001 - 80000,M,Thirties,GERMANY,"Secondary School Teachers, Except Special and Career/Technical Education",4
14736,MERCEDES-BENZ,C300,2010,20001.0,0,0,?,F,Fifties,GERMANY,"Lawyers, Judges, and Related Workers",4
14738,MERCEDES-BENZ,C300,2010,20001.0,0,1,60001 - 80000,F,Fifties,GERMANY,Conservation Scientists and Foresters,4
14744,MERCEDES-BENZ,C300,2008,20001.0,0,1,40001 - 60000,F,Forties,GERMANY,"Control and Valve Installers and Repairers, Except Mechanical Door",4
14747,MERCEDES-BENZ,C350,2012,35001.0,1,0,?,M,Sixties,GERMANY,Probation Officers and Correctional Treatment Specialists,4
14750,MERCEDES-BENZ,C300,2009,25001.0,1,1,40001 - 60000,M,Forties,GERMANY,Sailors and Marine Oilers,4
14755,MERCEDES-BENZ,C300,2008,25001.0,0,1,180001 - 200000,M,Fifties,GERMANY,Chief Executives,4
14758,MERCEDES-BENZ,C300,2008,20001.0,0,1,80001 - 100000,F,Thirties,GERMANY,Environmental Engineers,4
14767,MERCEDES-BENZ,C300,2010,20001.0,0,1,40001 - 60000,M,Forties,GERMANY,Surveying and Mapping Technicians,4
14771,SCION,TC,2014,20001.0,0,0,?,M,Forties,UNITED STATES,"Grounds Maintenance Workers, All Other",4
14776,DODGE,CHALLENGER,2013,20001.0,0,1,60001 - 80000,M,Thirties,UNITED STATES,Biological Scientists,4
14779,MERCEDES-BENZ,C300,2010,20001.0,0,1,20001 - 40000,M,Fifties,GERMANY,Woodworkers,4
14780,MERCEDES-BENZ,C300,2009,20001.0,0,1,40001 - 60000,M,Twenties,GERMANY,"Meter Readers, Utilities",4
14791,MERCEDES-BENZ,C350,2009,25001.0,1,1,200001+,F,Forties,GERMANY,General Internal Medicine Physicians,4
14793,MERCEDES-BENZ,C300,2012,30001.0,1,1,200001+,F,Fifties,GERMANY,Family Medicine Physicians,4
14810,MERCEDES-BENZ,C300,2009,20001.0,1,1,120001 - 140000,M,Thirties,GERMANY,Air Traffic Controllers,4
14814,DODGE,CHALLENGER,2012,25001.0,1,1,140001 - 160000,M,HundredPlus,UNITED STATES,Computer and Information Systems Managers,4
14817,DODGE,CHALLENGER,2010,20001.0,1,1,20001 - 40000,M,Twenties,UNITED STATES,Automotive Glass Installers and Repairers,4
14819,MERCEDES-BENZ,C300,2010,20001.0,1,1,60001 - 80000,F,Twenties,GERMANY,"Compensation, Benefits, and Job Analysis Specialists",4
14823,SCION,TC,2012,15001.0,0,1,60001 - 80000,M,Unknown,UNITED STATES,Avionics Technicians,4
14830,MERCEDES-BENZ,C300,2010,25001.0,1,0,60001 - 80000,F,Fifties,GERMANY,Chiropractors,4
14834,MERCEDES-BENZ,C300,2011,20001.0,1,0,80001 - 100000,F,Forties,GERMANY,Nuclear Technicians,4
14835,MERCEDES-BENZ,C350,2008,20001.0,0,1,80001 - 100000,M,Thirties,GERMANY,Education and Childcare Administrators,4
14836,MERCEDES-BENZ,C300,2011,25001.0,0,1,20001 - 40000,M,Sixties,GERMANY,Industrial Truck and Tractor Operators,4
14842,MERCEDES-BENZ,C300,2010,25001.0,1,1,100001 - 120000,M,Thirties,GERMANY,General and Operations Managers,4
14845,MERCEDES-BENZ,C300,2010,20001.0,0,1,20001 - 40000,U,Twenties,GERMANY,Animal Control Workers,4
14852,MERCEDES-BENZ,C300,2011,25001.0,1,1,140001 - 160000,M,Thirties,GERMANY,"Dentists, All Other Specialists",4
14853,MERCEDES-BENZ,C300,2011,25001.0,0,0,40001 - 60000,M,Forties,GERMANY,Paralegals and Legal Assistants,4
14860,MERCEDES-BENZ,C300,2012,30001.0,1,0,40001 - 60000,F,Thirties,GERMANY,Desktop Publishers,4
14863,DODGE,CHALLENGER,2010,20001.0,0,1,0 - 20000,M,Thirties,UNITED STATES,Parking Attendants,4
14864,MERCEDES-BENZ,C300,2013,30001.0,1,0,?,F,Fifties,GERMANY,"Health Teachers, Postsecondary",4
14869,MERCEDES-BENZ,C300,2011,25001.0,1,0,20001 - 40000,F,Forties,GERMANY,Passenger Attendants,4
14870,DODGE,CHALLENGER,2011,20001.0,0,1,60001 - 80000,F,Thirties,UNITED STATES,Zoologists and Wildlife Biologists,4
14872,DODGE,CHALLENGER,2013,25001.0,1,1,40001 - 60000,M,Twenties,UNITED STATES,"Counselors, Social Workers, and Other Community and Social Service Specialists",4
14898,MERCEDES-BENZ,C300,2008,20001.0,1,1,20001 - 40000,U,UnderTwenty,GERMANY,Customer Service Representatives,4
14899,MERCEDES-BENZ,C300,2008,20001.0,1,1,20001 - 40000,U,Thirties,GERMANY,"Multiple Machine Tool Setters, Operators, and Tenders, Metal and Plastic",4
14904,DODGE,CHALLENGER,2011,25001.0,0,1,40001 - 60000,M,Twenties,UNITED STATES,Structural Metal Fabricators and Fitters,4
14906,MERCEDES-BENZ,C300,2011,25001.0,1,1,80001 - 100000,U,Thirties,GERMANY,Civil Engineers,4
14911,MERCEDES-BENZ,C300,2010,25001.0,0,1,200001+,M,Twenties,GERMANY,Family Medicine Physicians,4
14914,DODGE,CHALLENGER,2010,20001.0,1,1,60001 - 80000,M,Thirties,UNITED STATES,Chemists and Materials Scientists,4
14924,MERCEDES-BENZ,C300,2010,20001.0,1,0,140001 - 160000,M,Fifties,GERMANY,"Airline Pilots, Copilots, and Flight Engineers",4
14927,MERCEDES-BENZ,C300,2011,25001.0,1,1,140001 - 160000,F,Twenties,GERMANY,Dentists,4
14933,MERCEDES-BENZ,C300,2010,25001.0,1,1,40001 - 60000,U,Twenties,GERMANY,"Morticians, Undertakers, and Funeral Arrangers",4
14939,MERCEDES-BENZ,C300,2010,20001.0,1,1,40001 - 60000,M,Forties,GERMANY,Forest and Conservation Technicians,4
14955,MERCEDES-BENZ,C300,2009,20001.0,1,1,60001 - 80000,M,Forties,GERMANY,"English Language and Literature Teachers, Postsecondary",4
14957,MERCEDES-BENZ,C300,2010,25001.0,0,1,100001 - 120000,M,Fifties,GERMANY,Management Occupations,4
14958,MERCEDES-BENZ,C300,2011,20001.0,1,1,60001 - 80000,M,Forties,GERMANY,Film and Video Editors,4
14962,MERCEDES-BENZ,C300,2010,20001.0,1,1,120001 - 140000,M,Fifties,GERMANY,Financial Managers,4
14976,HYUNDAI,VELOSTER,2012,20001.0,1,1,0 - 20000,M,Twenties,SOUTH KOREA,Retail Salespersons,4
14977,DODGE,CHALLENGER,2009,20001.0,1,1,200001+,M,Twenties,UNITED STATES,General Internal Medicine Physicians,4
14981,MERCEDES-BENZ,C300,2011,25001.0,1,1,40001 - 60000,M,Fifties,GERMANY,Costume Attendants,4
14982,MERCEDES-BENZ,C300,2011,25001.0,1,1,60001 - 80000,M,Thirties,GERMANY,"Foreign Language and Literature Teachers, Postsecondary",4
14996,DODGE,CHALLENGER,2011,20001.0,1,1,80001 - 100000,F,Thirties,UNITED STATES,"Political Science Teachers, Postsecondary",4
15004,MERCEDES-BENZ,C300,2008,20001.0,1,0,?,U,HundredPlus,GERMANY,Animal Caretakers,4
15005,MERCEDES-BENZ,C300,2009,20001.0,0,0,160001 - 180000,F,Forties,GERMANY,Nurse Anesthetists,4
15008,SCION,FR-S,2013,25001.0,1,1,40001 - 60000,M,Forties,UNITED STATES,Industrial Engineering Technologists and Technicians,4
15011,MERCEDES-BENZ,C300,2009,20001.0,1,0,120001 - 140000,F,Forties,GERMANY,Financial Managers,4
15012,MERCEDES-BENZ,C300,2010,20001.0,1,1,80001 - 100000,M,Fifties,GERMANY,Computer and Information Analysts,4
15013,MERCEDES-BENZ,C300,2011,25001.0,0,1,120001 - 140000,F,Fifties,GERMANY,Compensation and Benefits Managers,4
15014,MERCEDES-BENZ,C300,2010,20001.0,0,1,60001 - 80000,M,Thirties,GERMANY,Writers and Editors,4
15016,MERCEDES-BENZ,C280,2006,15001.0,1,0,40001 - 60000,U,Twenties,GERMANY,Airfield Operations Specialists,4
15021,MERCEDES-BENZ,C300,2011,25001.0,1,1,200001+,M,Forties,GERMANY,"Physicians, All Other; and Ophthalmologists, Except Pediatric",4
15022,MERCEDES-BENZ,C350,2008,25001.0,1,1,60001 - 80000,U,Twenties,GERMANY,Business Operations Specialists,4
15024,SCION,TC,2013,15001.0,0,0,40001 - 60000,M,Twenties,UNITED STATES,Hazardous Materials Removal Workers,4
15027,DODGE,CHALLENGER,2010,25001.0,0,1,20001 - 40000,F,Fifties,UNITED STATES,"Laborers and Freight, Stock, and Material Movers, Hand",4
15028,DODGE,CHALLENGER,2012,20001.0,1,1,40001 - 60000,M,Twenties,UNITED STATES,"News Analysts, Reporters, and Journalists",4
15032,DODGE,CHALLENGER,2010,20001.0,0,1,40001 - 60000,M,Sixties,UNITED STATES,Massage Therapists,4
15033,MERCEDES-BENZ,C300,2008,15001.0,0,1,0 - 20000,F,Sixties,GERMANY,Bakers,4
15035,MERCEDES-BENZ,C300,2010,25001.0,1,1,100001 - 120000,F,Fifties,GERMANY,Aerospace Engineers,4
15052,MERCEDES-BENZ,C300,2010,20001.0,0,1,120001 - 140000,M,Thirties,GERMANY,Petroleum Engineers,4
15068,MERCEDES-BENZ,C300,2009,20001.0,1,1,40001 - 60000,F,Twenties,GERMANY,Operating Engineers and Other Construction Equipment Operators,4
15078,MERCEDES-BENZ,C300,2011,20001.0,1,1,80001 - 100000,M,Thirties,GERMANY,"Education Administrators, Kindergarten through Secondary",4
15088,MERCEDES-BENZ,C300,2010,20001.0,1,1,60001 - 80000,M,Thirties,GERMANY,Credit Counselors and Loan Officers,4
15104,HYUNDAI,VELOSTER,2013,20001.0,1,0,?,M,Sixties,SOUTH KOREA,Lodging Managers,4
15107,MERCEDES-BENZ,C300,2010,20001.0,1,1,60001 - 80000,M,Sixties,GERMANY,Subway and Streetcar Operators,4
15120,MERCEDES-BENZ,C300,2010,25001.0,0,0,20001 - 40000,M,Thirties,GERMANY,Miscellaneous Office and Administrative Support Workers,4
15124,MERCEDES-BENZ,C300,2008,20001.0,1,1,60001 - 80000,M,Fifties,GERMANY,"Lighting Technicians and Media and Communication Equipment Workers, All Other",4
15128,MERCEDES-BENZ,C300,2011,25001.0,0,0,?,F,Forties,GERMANY,Floral Designers,4
15129,MERCEDES-BENZ,C300,2010,20001.0,0,0,80001 - 100000,U,Thirties,GERMANY,Electrical Engineers,4
15131,MERCEDES-BENZ,C300,2011,25001.0,0,1,60001 - 80000,M,Fifties,GERMANY,Radiologic Technologists and Technicians,4
15134,HYUNDAI,VELOSTER,2012,15001.0,1,1,40001 - 60000,M,Twenties,SOUTH KOREA,Aircraft Cargo Handling Supervisors,4
15136,MERCEDES-BENZ,C300,2009,20001.0,0,1,80001 - 100000,M,Fifties,GERMANY,"Environmental Science Teachers, Postsecondary",4
15137,HYUNDAI,VELOSTER,2012,15001.0,0,1,40001 - 60000,M,Thirties,SOUTH KOREA,Occupational Health and Safety Technicians,4
15147,MERCEDES-BENZ,C300,2009,20001.0,1,1,60001 - 80000,M,Thirties,GERMANY,Logisticians,4
15157,MERCEDES-BENZ,C300,2009,20001.0,1,1,60001 - 80000,M,Twenties,GERMANY,"Philosophy and Religion Teachers, Postsecondary",4
15159,DODGE,CHALLENGER,2011,20001.0,0,1,120001 - 140000,F,Twenties,UNITED STATES,Pharmacists,4
15160,MERCEDES-BENZ,C300,2010,20001.0,1,1,20001 - 40000,F,Twenties,GERMANY,Passenger Attendants,4
15169,MERCEDES-BENZ,C300,2011,25001.0,0,1,120001 - 140000,M,Twenties,GERMANY,Marketing Managers,4
15171,MERCEDES-BENZ,C300,2008,20001.0,0,0,20001 - 40000,U,Forties,GERMANY,Tree Trimmers and Pruners,4
15175,MERCEDES-BENZ,C350,2010,25001.0,1,1,40001 - 60000,F,Sixties,GERMANY,"Production, Planning, and Expediting Clerks",4
15176,MERCEDES-BENZ,C300,2010,25001.0,1,1,120001 - 140000,F,Forties,GERMANY,Operations Specialties Managers,4
15178,MERCEDES-BENZ,C300,2011,20001.0,0,1,120001 - 140000,M,Fifties,GERMANY,Podiatrists,4
15179,MERCEDES-BENZ,C300,2009,25001.0,0,1,100001 - 120000,F,Forties,GERMANY,Software Developers and Software Quality Assurance Analysts and Testers,4
15180,DODGE,CHALLENGER SRT-8,2009,25001.0,0,1,40001 - 60000,M,UnderTwenty,UNITED STATES,Dental Assistants,4
15181,DODGE,CHALLENGER,2010,20001.0,0,1,40001 - 60000,M,Forties,UNITED STATES,"Credit Authorizers, Checkers, and Clerks",4
15182,MERCEDES-BENZ,C300,2011,25001.0,1,0,0 - 20000,M,Sixties,GERMANY,Gambling Cage Workers,4
15195,MERCEDES-BENZ,C300,2011,20001.0,0,1,60001 - 80000,F,Twenties,GERMANY,Gas Plant Operators,4
15198,DODGE,CHALLENGER,2013,20001.0,0,1,20001 - 40000,M,UnderTwenty,UNITED STATES,Log Graders and Scalers,4
15206,MERCEDES-BENZ,C300,2010,20001.0,1,1,40001 - 60000,F,Forties,GERMANY,Home Appliance Repairers,4
15208,DODGE,CHALLENGER SRT-8,2008,25001.0,0,1,40001 - 60000,M,Twenties,UNITED STATES,Engine and Other Machine Assemblers,4
15210,MERCEDES-BENZ,C300,2009,20001.0,0,1,0 - 20000,F,Fifties,GERMANY,Animal Trainers,4
15211,SCION,TC,2012,15001.0,1,1,20001 - 40000,F,Thirties,UNITED STATES,"Cooks, Institution and Cafeteria",4
15221,HYUNDAI,VELOSTER,2012,15001.0,0,1,0 - 20000,F,Twenties,SOUTH KOREA,Skincare Specialists,4
15222,MERCEDES-BENZ,C300,2010,20001.0,1,1,140001 - 160000,F,Thirties,GERMANY,Architectural and Engineering Managers,4
15225,HYUNDAI,VELOSTER,2012,15001.0,1,1,60001 - 80000,M,Forties,SOUTH KOREA,Miscellaneous Life Scientists,4
15235,MERCEDES-BENZ,C300,2012,25001.0,1,1,80001 - 100000,M,Twenties,GERMANY,"Transportation, Storage, and Distribution Managers",4
15238,MERCEDES-BENZ,C300,2010,20001.0,1,1,80001 - 100000,M,Forties,GERMANY,Mechanical Engineers,4
15239,MERCEDES-BENZ,C300,2011,20001.0,0,0,0 - 20000,M,Forties,GERMANY,Parking Attendants,4
15247,MERCEDES-BENZ,C300,2012,35001.0,1,1,140001 - 160000,F,Forties,GERMANY,Architectural and Engineering Managers,4
15252,MERCEDES-BENZ,C300,2010,20001.0,0,0,40001 - 60000,M,Twenties,GERMANY,"Legal Support Workers, All Other",4
15255,MERCEDES-BENZ,C300,2011,25001.0,1,1,100001 - 120000,F,Thirties,GERMANY,Industrial Production Managers,4
15264,MERCEDES-BENZ,C300,2009,20001.0,0,1,40001 - 60000,M,Forties,GERMANY,Bailiffs,4
15268,MERCEDES-BENZ,C300,2008,20001.0,0,1,200001+,U,Thirties,GERMANY,General Internal Medicine Physicians,4
15269,DODGE,CHALLENGER,2013,25001.0,0,1,40001 - 60000,M,Twenties,UNITED STATES,Fabric and Apparel Patternmakers,4
15279,MERCEDES-BENZ,C300,2011,25001.0,0,1,80001 - 100000,F,Forties,GERMANY,"Education Administrators, Postsecondary",4
15280,MERCEDES-BENZ,C300,2010,25001.0,1,0,?,F,Forties,GERMANY,"Religious Workers, All Other",4
15287,MERCEDES-BENZ,C300,2010,25001.0,0,1,20001 - 40000,F,Thirties,GERMANY,Tree Trimmers and Pruners,4
15288,MERCEDES-BENZ,C300,2010,20001.0,0,1,100001 - 120000,F,Fifties,GERMANY,Miscellaneous Physical Scientists,4
15291,MERCEDES-BENZ,C350,2009,25001.0,1,0,?,U,HundredPlus,GERMANY,"Political Science Teachers, Postsecondary",4
15301,MERCEDES-BENZ,C300,2010,25001.0,1,1,60001 - 80000,M,Thirties,GERMANY,Chiropractors,4
15303,MERCEDES-BENZ,C300,2010,20001.0,1,1,20001 - 40000,F,Thirties,GERMANY,Timing Device Assemblers and Adjusters,4
15305,DODGE,CHALLENGER,2009,20001.0,0,1,160001 - 180000,M,Thirties,UNITED STATES,Nurse Anesthetists,4
15315,MERCEDES-BENZ,C300,2010,20001.0,1,1,140001 - 160000,M,Forties,GERMANY,"Dentists, General",4
15316,MERCEDES-BENZ,C300,2011,25001.0,1,1,40001 - 60000,F,Thirties,GERMANY,Healthcare Social Workers,4
15321,MERCEDES-BENZ,C300,2011,25001.0,1,1,40001 - 60000,M,Thirties,GERMANY,"Engineering Technologists and Technicians, Except Drafters",4
15323,MERCEDES-BENZ,C300,2009,20001.0,1,1,20001 - 40000,F,Seventies,GERMANY,Miscellaneous Production Workers,4
15328,MERCEDES-BENZ,C300,2011,25001.0,1,1,80001 - 100000,F,Forties,GERMANY,Bioengineers and Biomedical Engineers,4
15330,DODGE,CHALLENGER,2010,20001.0,1,1,80001 - 100000,F,Twenties,UNITED STATES,"Physics Teachers, Postsecondary",4
15332,MERCEDES-BENZ,C300,2011,25001.0,1,0,60001 - 80000,F,Thirties,GERMANY,Boilermakers,4
15333,MERCEDES-BENZ,C300,2011,25001.0,0,1,40001 - 60000,F,Twenties,GERMANY,"Layout Workers, Metal and Plastic",4
15338,DODGE,CHALLENGER,2010,20001.0,0,1,40001 - 60000,M,Thirties,UNITED STATES,"Therapists, All Other",4
15339,SCION,FR-S,2013,20001.0,1,1,40001 - 60000,F,Forties,UNITED STATES,"First-Line Supervisors of Farming, Fishing, and Forestry Workers",4
15341,DODGE,CHALLENGER,2010,25001.0,1,1,80001 - 100000,M,Twenties,UNITED STATES,Legal Occupations,4
15345,MERCEDES-BENZ,C300,2011,25001.0,0,1,120001 - 140000,F,Forties,GERMANY,Pharmacists,4
15355,MERCEDES-BENZ,C300,2011,25001.0,1,1,120001 - 140000,U,Forties,GERMANY,Marketing Managers,4
15358,MERCEDES-BENZ,C300,2011,25001.0,0,1,40001 - 60000,M,Thirties,GERMANY,Exercise Trainers and Group Fitness Instructors,4
15365,MERCEDES-BENZ,C300,2009,20001.0,0,1,20001 - 40000,F,Twenties,GERMANY,"Athletes, Coaches, Umpires, and Related Workers",4
15366,MERCEDES-BENZ,C300,2010,25001.0,1,1,20001 - 40000,F,Thirties,GERMANY,Food and Beverage Serving Workers,4
15373,HYUNDAI,VELOSTER,2012,15001.0,0,1,60001 - 80000,F,Forties,SOUTH KOREA,First-Line Supervisors of Production and Operating Workers,4
15379,MERCEDES-BENZ,C300,2010,25001.0,1,1,60001 - 80000,M,Forties,GERMANY,"Patternmakers, Wood",4
15381,DODGE,CHALLENGER,2012,20001.0,0,0,0 - 20000,M,Twenties,UNITED STATES,Dining Room and Cafeteria Attendants and Bartender Helpers,4
15384,MERCEDES-BENZ,C300,2010,25001.0,0,0,?,M,Fifties,GERMANY,Law Enforcement Workers,4
15385,MERCEDES-BENZ,C300,2011,20001.0,0,1,60001 - 80000,U,Thirties,GERMANY,Diagnostic Medical Sonographers,4
15391,MERCEDES-BENZ,C300,2010,20001.0,0,1,60001 - 80000,U,Twenties,GERMANY,Stationary Engineers and Boiler Operators,4
15392,MERCEDES-BENZ,C300,2011,20001.0,1,1,140001 - 160000,M,Thirties,GERMANY,Computer and Information Systems Managers,4
15398,MERCEDES-BENZ,C300,2010,20001.0,0,1,40001 - 60000,M,Thirties,GERMANY,Dredge Operators,4
15399,MERCEDES-BENZ,C300,2011,25001.0,0,1,40001 - 60000,F,Forties,GERMANY,Set and Exhibit Designers,4
15413,MERCEDES-BENZ,C300,2008,20001.0,1,1,40001 - 60000,M,Twenties,GERMANY,"Substance Abuse, Behavioral Disorder, and Mental Health Counselors",4
15418,MERCEDES-BENZ,C300,2009,20001.0,0,1,80001 - 100000,M,Twenties,GERMANY,Medical Scientists,4
15424,DODGE,CHALLENGER,2009,25001.0,1,1,40001 - 60000,M,Fifties,UNITED STATES,Recreational Therapists,4
15426,DODGE,CHALLENGER,2010,20001.0,1,1,20001 - 40000,M,Twenties,UNITED STATES,Recreational Vehicle Service Technicians,4
15432,MERCEDES-BENZ,C300,2010,20001.0,0,1,60001 - 80000,M,Forties,GERMANY,Budget Analysts,4
15435,MERCEDES-BENZ,C300,2011,25001.0,0,0,?,F,Thirties,GERMANY,Executive Secretaries and Executive Administrative Assistants,4
15439,MERCEDES-BENZ,C300,2011,25001.0,0,1,80001 - 100000,U,Thirties,GERMANY,"Architects, Except Landscape and Naval",4
15448,DODGE,CHALLENGER,2010,20001.0,0,1,20001 - 40000,U,Twenties,UNITED STATES,Waiters and Waitresses,4
15454,MERCEDES-BENZ,C350,2009,25001.0,0,0,?,M,Fifties,GERMANY,Structural Iron and Steel Workers,4
15469,MERCEDES-BENZ,C300,2010,20001.0,1,0,40001 - 60000,F,Forties,GERMANY,"Excavating and Loading Machine and Dragline Operators, Surface Mining",4
15478,MERCEDES-BENZ,C300,2010,25001.0,1,1,100001 - 120000,M,Twenties,GERMANY,Actuaries,4
15481,DODGE,CHALLENGER,2012,25001.0,0,1,100001 - 120000,M,Thirties,UNITED STATES,"Economics Teachers, Postsecondary",4
15490,HYUNDAI,VELOSTER,2012,15001.0,1,0,200001+,M,Forties,SOUTH KOREA,Family Medicine Physicians,4
15493,MERCEDES-BENZ,C300,2010,25001.0,1,0,40001 - 60000,M,UnderTwenty,GERMANY,Choreographers,4
15494,MERCEDES-BENZ,C300,2011,25001.0,1,1,140001 - 160000,M,Fifties,GERMANY,"Airline Pilots, Copilots, and Flight Engineers",4
15506,DODGE,CHALLENGER,2013,20001.0,0,1,40001 - 60000,F,Thirties,UNITED STATES,Real Estate Sales Agents,4
15510,SCION,TC,2011,15001.0,0,1,40001 - 60000,M,Forties,UNITED STATES,Licensed Practical and Licensed Vocational Nurses,4
15513,SCION,TC,2010,15001.0,1,0,0 - 20000,F,Seventies,UNITED STATES,Tour and Travel Guides,4
15516,MERCEDES-BENZ,C300,2011,25001.0,1,1,60001 - 80000,F,Forties,GERMANY,Avionics Technicians,4
15525,DODGE,CHALLENGER,2010,20001.0,0,1,40001 - 60000,U,Twenties,UNITED STATES,Cargo and Freight Agents,4
15534,MERCEDES-BENZ,C350,2008,20001.0,1,1,80001 - 100000,M,Thirties,GERMANY,Agricultural Engineers,4
15537,MERCEDES-BENZ,C300,2012,30001.0,0,1,60001 - 80000,F,Forties,GERMANY,"Supervisors of Installation, Maintenance, and Repair Workers",4
15540,MERCEDES-BENZ,C300,2010,20001.0,0,1,20001 - 40000,F,Forties,GERMANY,"Mail Clerks and Mail Machine Operators, Except Postal Service",4
15553,MERCEDES-BENZ,C300,2010,25001.0,1,1,40001 - 60000,F,Forties,GERMANY,"Precision Instrument and Equipment Repairers, All Other",4
15564,MERCEDES-BENZ,C300,2010,20001.0,1,1,60001 - 80000,F,Fifties,GERMANY,"Secondary School Teachers, Except Special and Career/Technical Education",4
15574,MERCEDES-BENZ,C300,2011,25001.0,1,1,60001 - 80000,M,Twenties,GERMANY,Conservation Scientists and Foresters,4
15576,SCION,TC,2011,15001.0,1,1,60001 - 80000,M,Twenties,UNITED STATES,"Life, Physical, and Social Science Occupations",4
15578,MERCEDES-BENZ,C300,2010,20001.0,0,1,120001 - 140000,M,Forties,GERMANY,Petroleum Engineers,4
15595,MERCEDES-BENZ,C300,2010,20001.0,1,0,20001 - 40000,M,Twenties,GERMANY,"Butchers and Other Meat, Poultry, and Fish Processing Workers",4
15597,MERCEDES-BENZ,C300,2010,20001.0,0,1,120001 - 140000,M,Twenties,GERMANY,Aircraft Pilots and Flight Engineers,4
15605,MERCEDES-BENZ,C300,2009,20001.0,0,0,?,M,Thirties,GERMANY,Physical Therapist Aides,4
15606,MERCEDES-BENZ,C300,2009,20001.0,1,1,0 - 20000,M,Twenties,GERMANY,Waiters and Waitresses,4
15608,MERCEDES-BENZ,C300,2011,25001.0,1,0,0 - 20000,U,Twenties,GERMANY,Baggage Porters and Bellhops,4
15620,MERCEDES-BENZ,C300,2011,25001.0,0,0,100001 - 120000,M,Fifties,GERMANY,"Engineering Teachers, Postsecondary",4
15624,MERCEDES-BENZ,C300,2012,30001.0,1,1,100001 - 120000,F,Fifties,GERMANY,Management Occupations,4
15629,SCION,TC,2014,15001.0,0,1,20001 - 40000,M,Twenties,UNITED STATES,"Athletes, Coaches, Umpires, and Related Workers",4
15633,MERCEDES-BENZ,C350,2010,25001.0,0,1,40001 - 60000,F,Thirties,GERMANY,Sheet Metal Workers,4
15639,MERCEDES-BENZ,C280,2007,20001.0,0,0,?,M,Seventies,GERMANY,"Bus Drivers, Transit and Intercity",4
15648,MERCEDES-BENZ,C300,2009,20001.0,0,1,20001 - 40000,U,Thirties,GERMANY,Miscellaneous Agricultural Workers,4
15657,MERCEDES-BENZ,C300,2010,20001.0,1,1,40001 - 60000,M,Twenties,GERMANY,Fabric and Apparel Patternmakers,4
